Thetas Estimation;Log Var Thetas Estimation
-0.22954834;-4.1606035
-2.2872999;-3.8921528
-0.06953737;-4.1279254
-0.405756;-3.9462185
-1.490257;-3.956501
2.5051992;-3.8414598
0.6144871;-4.2322803
1.1263237;-4.609218
0.020333648;-4.3289657
1.9691093;-4.187576
1.2139223;-3.8917646
1.1177759;-4.153466
2.3315854;-4.341094
-3.22437;-3.78553
1.5488884;-3.9336133
2.5855486;-4.3346443
-3.8382967;-3.9193068
-1.7619538;-4.0741453
1.3035924;-4.437572
1.3509469;-3.991416
-1.5161109;-4.0266857
2.985764;-4.2433753
-2.5608606;-3.7308164
-1.6551039;-4.314649
0.9713438;-4.2005095
1.2829564;-4.623363
-1.7136178;-4.4371552
1.8995235;-4.1596327
1.051182;-4.220751
2.4124193;-3.8031344
-0.67227507;-4.213504
-0.35616988;-3.739544
-1.5800745;-4.6466775
2.4807162;-4.498407
0.29609352;-4.0884323
1.5756493;-3.701242
0.12558904;-3.966239
0.9649213;-4.0585427
-1.8476686;-4.201532
-2.5729332;-4.1024966
0.431969;-4.5989985
-3.1809337;-3.6560307
1.4259257;-4.228841
-2.6242764;-4.221499
0.46560878;-4.024805
0.86683244;-4.4361005
-0.1393521;-3.6306925
-2.1114197;-4.425391
2.8064866;-4.2904377
2.7297943;-3.7486372
1.4441059;-4.236301
-0.34721923;-4.042791
-0.8998213;-4.6962633
-0.62012154;-4.151579
-1.8374989;-4.0627394
0.5074619;-4.2807956
-2.8172336;-3.825705
0.5790889;-4.6108327
2.0587573;-3.609068
-2.043976;-3.8658
-2.4085681;-4.19838
-2.485752;-4.5606227
1.6148746;-4.6304026
-1.7240789;-4.467909
1.6860003;-4.7212553
0.16140574;-4.271904
2.4928489;-3.9637966
-0.0149481;-4.0850983
-2.957457;-3.6067395
1.2280986;-4.448296
2.2582505;-3.915327
1.1758187;-4.105611
1.0915132;-4.433382
1.6323695;-3.84338
2.2104995;-3.6545725
1.15381;-4.500353
-3.1984525;-3.7749505
2.1678762;-3.8636684
2.394448;-3.9068618
0.94231635;-4.0915427
-1.3215182;-3.9759393
1.482049;-4.324129
-0.20093648;-4.0183835
-2.2056956;-3.8156447
-1.5391438;-4.1092186
0.8076076;-4.759724
2.0194888;-4.109
-1.5094061;-3.8719325
-1.7966022;-4.1700163
2.3842463;-3.9200191
2.0367093;-4.440575
-2.3156753;-4.4828763
-2.760637;-4.1633935
0.43203312;-4.4383793
-1.0557263;-4.356306
-1.1602623;-4.33615
0.7014616;-4.2148223
-2.640432;-3.590053
1.1770072;-4.047499
1.4404922;-3.4949522
1.5905449;-3.8711805
-2.5972736;-3.5859098
2.2290158;-4.1835737
-3.0865986;-3.8398337
1.1945276;-4.053846
-2.3834114;-3.671513
-0.9261578;-3.7693071
-1.6201634;-4.1376314
0.85108334;-4.242862
-3.65121;-3.4338746
1.1620007;-4.362085
-2.4523926;-4.0287285
0.12525061;-3.4911475
2.0126421;-3.839775
2.1943202;-3.895053
-1.2189808;-4.36996
-1.5840936;-4.5100455
-1.579494;-3.8610353
-3.2111285;-3.7583299
-1.0368953;-4.3795033
1.6353729;-3.9947486
-1.9532883;-4.223801
-3.0330973;-3.4571004
-0.6922748;-3.8034225
2.0762286;-4.3951364
-1.2535815;-4.654885
3.228569;-3.7904048
1.5443408;-4.4817514
-2.3558528;-3.8662453
-0.69365835;-3.8243036
-0.5889083;-4.256209
-0.48312795;-4.1553392
2.698741;-4.105814
1.2009687;-4.249621
2.0669448;-4.1881924
-3.038568;-4.0086646
-2.5380561;-3.518344
-1.6154935;-4.0909257
0.8526072;-4.2625184
2.7299585;-4.0510406
0.6342424;-3.8099117
0.7806321;-4.1565075
1.9462311;-3.6916213
-2.6936982;-3.7394104
1.9933374;-4.8097553
-1.4949894;-3.5985336
-3.5078392;-3.4484124
1.4428349;-4.240258
-1.5477042;-3.8199935
-0.4114068;-4.4302697
0.50845116;-4.4045806
-2.428216;-3.9468846
0.43811566;-4.475452
1.3349295;-4.0374126
1.4506564;-3.977045
3.0419364;-4.071572
0.42331928;-4.0756984
2.4898345;-4.347415
1.7382383;-4.076997
0.93831414;-4.0220976
1.2196133;-4.251725
-0.40090215;-3.841473
1.0461688;-4.2955008
-2.7861338;-3.8368988
0.3235122;-4.6231294
-2.186538;-3.7981668
2.2889335;-4.361565
-1.7144368;-4.002381
2.107454;-4.201425
-1.8707283;-4.5484004
1.0858386;-4.4042683
1.6431675;-4.479992
-0.5663435;-4.3879557
0.97261006;-4.2254324
-2.485259;-4.1275425
2.7780282;-3.698915
0.18272913;-3.879301
1.5233607;-4.295869
-2.603814;-4.04015
2.2674026;-4.4749923
2.3829274;-4.0615625
2.5172293;-4.5107303
-1.705384;-4.5017767
-2.1145167;-4.1767993
-3.1957135;-3.6167512
2.734441;-4.2156386
2.0659935;-4.148356
-1.1651877;-4.2312326
2.0217316;-4.086445
2.1312983;-4.0244117
1.0995495;-4.0746236
0.98299104;-4.200714
-0.075657845;-4.4987845
2.497577;-4.0909057
1.4714792;-4.2793884
-0.010048509;-4.473286
1.8948829;-4.3342495
-0.5240122;-3.9670286
1.2613783;-4.4840035
1.0743802;-4.2888236
1.6150804;-4.3148956
-2.632024;-4.0285354
2.4521327;-4.574907
-1.3089738;-4.2823544
-1.7756696;-4.2738485
-0.80739063;-3.8596091
2.3615568;-4.180218
-0.22074477;-4.1299314
-3.3928056;-3.016275
-1.9592452;-4.086679
-0.9219301;-4.778337
-0.5809232;-4.295723
-1.108456;-3.8531742
2.7188203;-3.8778605
0.4175893;-3.9908404
0.8213504;-4.1818485
0.9230655;-4.4293175
2.0518303;-3.8593788
-3.3292634;-3.522358
-0.27776915;-3.8985481
1.5378413;-4.4766154
-0.7320215;-4.516035
1.3140175;-4.5328264
-2.4520526;-4.4348736
-1.648973;-4.4104185
-1.48388;-4.605701
1.1890082;-4.295129
-1.1464071;-3.958221
2.1524105;-4.3727984
0.61979645;-4.5891585
-1.3070846;-4.0582747
0.8017321;-4.4723315
-1.0955405;-4.1059422
0.36015886;-4.01112
2.8537476;-3.9371967
2.0709484;-4.0101857
2.5560577;-4.3783727
1.8525491;-4.582351
0.69954914;-4.2976084
-0.48248827;-4.4364944
0.0038853586;-4.085922
0.12972182;-3.8222332
1.5572124;-3.8445735
-2.2536063;-3.7718105
1.696866;-4.54469
-3.8482742;-3.4359732
2.0410063;-4.4791427
1.8232217;-4.272108
-0.2375781;-4.2185526
-2.59267;-4.1713076
1.7758491;-4.0483093
-1.3981159;-4.372767
-1.1971982;-4.2539377
1.5827096;-3.9369564
3.094684;-4.1333203
-1.2921606;-4.128326
1.449585;-3.9809294
0.8981411;-3.8674288
0.29585594;-4.496213
-0.7583754;-4.0899205
1.8471186;-4.0739374
-1.5583069;-3.9483113
2.5807455;-3.7468839
-0.69498694;-4.164501
-1.3365892;-4.2919097
2.4242058;-4.0911055
2.592677;-4.0131974
2.8770206;-4.3201313
1.9973617;-4.0292115
1.0721016;-4.09047
0.58287734;-4.1746435
-1.7628355;-4.1321363
-2.6214554;-3.8209176
0.09008041;-4.4999547
-1.114093;-4.079688
-1.228348;-3.5411077
1.7950823;-4.8605514
0.5526819;-4.155413
-1.8488808;-4.441668
-0.18057278;-4.11097
-1.6358144;-3.6974554
-3.1922524;-3.6574888
-0.7241537;-4.1169815
-0.29997554;-3.8434944
-3.257452;-4.5518866
-0.20110607;-4.4202766
1.7819712;-3.9342866
-1.8503478;-4.4213233
-3.6024098;-3.7321553
-1.5020056;-4.486143
-1.2893097;-4.2998805
-0.61441475;-4.49333
0.4962486;-4.2890644
-0.47191954;-4.1795025
-2.136491;-3.8036222
2.909958;-4.0903955
1.7368767;-4.167153
-2.2907913;-4.1805224
3.5131876;-4.0355787
1.3730881;-4.212049
-1.7969201;-4.2130275
2.0888677;-4.4791746
-1.5916982;-4.253222
-0.18436652;-4.0462513
0.4213491;-4.3529363
-0.50236845;-4.241705
1.3626866;-4.070787
1.9907167;-4.5155954
1.7304575;-4.394234
-2.2577035;-3.615581
0.3488418;-4.0107594
3.271563;-4.062432
0.5720664;-4.3861556
2.4439335;-4.0520396
0.546071;-4.069015
-1.9585533;-3.8879886
3.17451;-3.8256292
-0.4405535;-4.2131305
-2.5332017;-4.2908587
3.1288311;-4.4267073
0.21863753;-4.0777917
-1.5466316;-3.845202
1.363806;-4.3282084
2.4261117;-3.938249
0.27594197;-4.311536
0.7844588;-4.1036067
1.1256566;-4.154348
1.4792075;-4.5216355
-0.87497836;-3.950139
0.746201;-4.5112906
-0.7503022;-4.7316604
1.5963547;-4.293795
2.2720065;-3.7119417
2.0273418;-4.0039773
-2.2166142;-4.141662
2.0289073;-4.13353
