Thetas Estimation;Log Var Thetas Estimation
0.3324089;-4.46652
-2.2185035;-4.019952
1.1185507;-4.6626606
-0.73893017;-4.1050878
-1.9795383;-4.06369
2.858285;-4.167321
0.30024076;-4.124648
2.8554053;-4.184547
0.6344372;-4.2519946
0.9510634;-4.5517616
1.4510055;-4.0519648
1.6302514;-4.640492
3.3817754;-4.225829
-2.4242167;-3.6445825
2.458795;-4.2577815
2.9913936;-3.7828515
-2.726664;-4.0705776
-1.367157;-3.8269222
1.6208458;-4.3090925
2.428143;-4.0612526
1.100384;-4.2635913
2.2669668;-4.2759967
-2.344864;-4.177306
-2.346037;-4.0741115
0.78308785;-4.6531196
0.21441811;-4.1917677
-1.6384664;-4.089325
1.2658726;-4.192428
1.2595441;-4.206444
3.4624333;-3.9237056
-0.96004605;-4.1569676
1.1087434;-4.295618
-0.72970927;-4.0055823
1.5241011;-4.5347385
0.23351896;-3.808003
1.6693662;-4.221784
-0.059090644;-4.350363
0.68996406;-4.3326607
-0.22517319;-4.252156
-2.22721;-3.7606752
2.1742249;-3.9980843
-2.3733993;-4.2836843
2.4068747;-4.23806
-2.5799947;-4.14771
0.74009943;-3.969429
0.8395828;-4.1127677
-0.56033826;-4.371587
-2.0034175;-4.098721
2.638451;-4.3558183
2.774343;-4.53091
2.8955078;-4.438204
-0.9887239;-3.8435233
-0.41310602;-4.2219715
-1.461605;-4.181019
-1.0941992;-3.9195395
-1.3639939;-4.064744
-1.2283792;-3.910381
0.95332384;-4.447136
2.8678937;-4.427825
-2.0827925;-3.605491
-2.0130248;-4.39927
-1.6576054;-3.708094
1.1766784;-3.9226613
-1.635518;-4.0070953
1.9910165;-3.8494382
-0.14882402;-4.213109
2.0242205;-4.3886304
0.95074856;-4.0819993
-0.7219306;-4.5704613
0.5082042;-4.3718348
2.7349148;-3.9882765
1.5191602;-4.151851
0.88112414;-3.8264139
1.8766056;-4.553586
2.5115514;-4.31678
0.08843002;-4.1761675
-0.931848;-4.1786547
2.8701;-4.183866
3.1922965;-4.094535
1.9600309;-4.3753853
0.21953607;-4.0660915
1.7532328;-3.8275714
0.5312789;-4.3136287
-0.63903403;-4.320003
-0.015728414;-4.28204
0.6871898;-3.9583952
3.4032907;-4.433284
-1.5609353;-4.1315055
-0.8359557;-4.132487
2.969757;-4.1585793
2.6011724;-4.3316193
-1.7303722;-4.2571907
-2.5060048;-4.025929
0.60258305;-4.2493057
-0.4201699;-4.4520707
-1.7902625;-4.147971
0.97324955;-3.6601086
0.0799526;-3.969197
0.67847;-4.529007
2.1645908;-3.9151778
2.6342478;-4.4187937
-2.1481175;-3.7558444
1.9808656;-4.1176457
-2.7349467;-4.108211
1.637345;-4.396857
-1.413557;-4.1636763
0.48691326;-4.2641654
-1.328705;-4.1344175
