b_values;Rep1;Rep2;Rep3;Rep4;Rep5;Rep6;Rep7;Rep8;Rep9;Rep10;Rep11;Rep12;Rep13;Rep14;Rep15;Rep16;Rep17;Rep18;Rep19;Rep20;Rep21;Rep22;Rep23;Rep24;Rep25;Rep26;Rep27;Rep28;Rep29;Rep30;Rep31;Rep32;Rep33;Rep34;Rep35;Rep36;Rep37;Rep38;Rep39;Rep40;Rep41;Rep42;Rep43;Rep44;Rep45;Rep46;Rep47;Rep48;Rep49;Rep50;Rep51;Rep52;Rep53;Rep54;Rep55;Rep56;Rep57;Rep58;Rep59;Rep60;Rep61;Rep62;Rep63;Rep64;Rep65;Rep66;Rep67;Rep68;Rep69;Rep70;Rep71;Rep72;Rep73;Rep74;Rep75;Rep76;Rep77;Rep78;Rep79;Rep80;Rep81;Rep82;Rep83;Rep84;Rep85;Rep86;Rep87;Rep88;Rep89;Rep90;Rep91;Rep92;Rep93;Rep94;Rep95;Rep96;Rep97;Rep98;Rep99;Rep100;Bias;RMSE;Abs Bias;Corr
-1.19497172531865;-1.29051;-1.3207345;-1.3549833;-1.3716764;-1.3413849;-1.3580035;-1.2709197;-1.3118274;-1.320657;-1.2989517;-1.2783196;-1.3753068;-1.424329;-1.3523022;-1.3899944;-1.3741962;-1.3835086;-1.3643013;-1.3704454;-1.3659279;-1.285796;-1.2931991;-1.424502;-1.3989738;-1.341896;-1.3606298;-1.4410095;-1.3480544;-1.3911972;-1.2939167;-1.350836;-1.4055105;-1.3322139;-1.4719371;-1.3686404;-1.3978171;-1.3075191;-1.3491255;-1.3235177;-1.3342663;-1.3145958;-1.276193;-1.363091;-1.4181622;-1.2581998;-1.4215703;-1.3174865;-1.4403437;-1.3197447;-1.3660096;-1.2996061;-1.3642569;-1.4463917;-1.3097007;-1.3724675;-1.3826898;-1.3714236;-1.4223596;-1.3907279;-1.3210269;-1.331561;-1.3817818;-1.3364965;-1.4439651;-1.3582953;-1.354152;-1.3768243;-1.3347726;-1.317717;-1.3182151;-1.4118072;-1.2646599;-1.3396116;-1.3087426;-1.4265139;-1.314929;-1.3369132;-1.3268781;-1.3441807;-1.2958082;-1.4097332;-1.3920919;-1.380535;-1.2706771;-1.3166461;-1.4168403;-1.3704947;-1.3914897;-1.271534;-1.3929104;-1.4036121;-1.3530923;-1.3514694;-1.3788477;-1.2995838;-1.3513131;-1.331178;-1.3472575;-1.3968266;-1.3648982;0.15932569327571014;0.16594914477549047;0.15932569327571014;0.9725502566175755
1.40448341521631;1.8475118;1.8667915;1.8670031;1.8367083;1.8996341;1.8101393;1.8489599;1.8133178;1.7649963;1.796778;1.8757887;1.8330408;1.7707181;1.8552868;1.7862823;1.713149;1.8071178;1.7426955;1.869132;1.832504;1.8221763;1.8510399;1.7490227;1.7932816;1.8469913;1.8244201;1.7803274;1.7672094;1.7552711;1.880608;1.7641096;1.7369481;1.8772491;1.7625291;1.7526278;1.7516043;1.9044046;1.6470523;1.8716457;1.7646167;1.7484702;1.7915907;1.7520086;1.8583499;1.8816353;1.7071525;1.8704574;1.7239766;1.783215;1.774251;1.9156693;1.7203664;1.7901616;1.8394905;1.7564793;1.7962843;1.9342923;1.8109192;1.8256053;1.9550842;1.8774852;1.7872653;1.789144;1.7971445;1.8342412;1.7359704;1.6645516;1.8130193;1.7721561;1.8767406;1.7868432;1.8631202;1.8178731;1.8561324;1.7874914;1.8475492;1.7393613;1.808358;1.7668495;1.8909519;1.7130206;1.8386644;1.788798;1.7823073;1.8711722;1.8263513;1.7294536;1.7316154;1.8196583;1.7776284;1.78441;1.7995185;1.8820268;1.8758105;1.7562748;1.8250247;1.802623;1.8245877;1.8101338;1.7604426;-0.402395785719054;0.40648188024366305;0.402395785719054;
-1.19698822921835;-1.5546659;-1.5092019;-1.5505631;-1.4746732;-1.4242069;-1.3414891;-1.5209364;-1.4042906;-1.5583367;-1.5738693;-1.442884;-1.5593636;-1.5177528;-1.6672119;-1.5638151;-1.5931934;-1.3978486;-1.5128949;-1.4804206;-1.3877882;-1.6078486;-1.2916474;-1.057486;-1.4577157;-1.4226241;-1.5048476;-1.3087739;-1.5120481;-1.4953848;-1.4575815;-1.5639224;-1.543903;-1.5339395;-1.6670293;-1.5083477;-1.6200615;-1.4359214;-1.569016;-1.5434177;-1.5683311;-1.5500842;-1.626359;-1.4545916;-1.5075446;-1.3931237;-1.6258051;-1.5696319;-1.5437003;-1.5952237;-1.6682564;-1.4535233;-1.5283118;-1.4479244;-1.498384;-1.4999955;-1.4687313;-1.5008438;-1.525672;-1.5627881;-1.5287695;-1.0815802;-1.4233962;-1.4741415;-1.423554;-1.5904765;-1.6707715;-1.5795928;-1.4504187;-1.3611825;-1.5498385;-1.5705373;-1.5802901;-1.508312;-1.532586;-1.4843512;-1.4872216;-1.2621797;-1.5090841;-1.4390248;-1.5447739;-1.535395;-1.4167341;-1.4898669;-1.4991897;-1.514619;-1.6424072;-1.4806606;-1.4715761;-1.5023696;-1.6060567;-1.3831152;-1.4098752;-1.4368408;-1.4112709;-1.5405467;-1.4234434;-1.505373;-1.3940518;-1.3852966;-1.5175825;0.29645278864778524;0.3132908037335739;0.3015509934299226;
0.472191369759473;0.8996599;0.7257784;0.7566076;0.81473327;0.81968683;0.6602588;0.8369391;0.7602561;0.837389;0.76940686;0.7026069;0.9117918;0.707609;0.9027642;0.7968999;0.73188144;0.69394034;0.83795583;0.84517837;0.73167604;0.8524995;0.66483796;0.42598873;0.7017835;0.92222357;0.91408527;0.74901193;0.9473772;0.8273531;0.7825167;0.8298242;0.8533256;0.8524395;0.7480229;0.89620227;0.8582521;0.67933375;0.913948;0.93682045;0.88175404;0.9001612;0.91419977;0.74349374;0.90517616;0.6896411;0.9535905;0.7972092;0.86654747;0.86337364;1.1202402;0.84942746;0.6509399;0.8199191;0.88382334;0.8466783;0.7885782;0.73610085;0.7616728;0.8446524;0.8593422;0.44327208;0.66188836;0.8128159;0.77422845;0.9064457;1.0303522;0.91128206;0.6835943;0.7570854;0.86397743;0.6988502;0.84133273;0.8910821;0.7272017;0.7738636;0.7709769;0.6535722;0.7267838;0.7748954;0.9377196;0.8877907;0.79324895;0.8688681;0.87048554;0.90463185;0.88142854;0.7803698;0.8052355;0.6190644;0.92875576;0.78472143;0.708053;0.79179937;0.8808682;0.9350701;0.7510122;0.7089974;0.81823885;0.68011403;0.97810745;-0.3357433206563869;0.35205754123749317;0.337245759091442;
1.78381806336895;1.6387467;1.7897073;1.6715329;1.911514;1.8199315;1.8037322;1.748792;1.7963984;1.7064766;1.7288388;1.6211321;1.772645;1.2918754;1.7463189;1.5856849;1.817785;1.7103591;1.8919795;1.6968472;1.828739;1.6442114;1.8452524;1.6962296;1.7530324;1.7381048;1.8038621;1.8177997;1.7486163;1.7031913;1.6942043;1.742159;1.6806868;1.8817528;1.676982;1.6662269;1.6817706;1.7308463;1.8183327;1.7541109;1.5932219;1.8248901;1.8136213;1.9097469;1.6495957;1.7454225;1.7849014;1.8576692;1.6703441;1.6542729;1.9127786;1.7696431;1.6901739;1.5986412;1.6714666;1.5632529;1.7499795;1.646796;1.7435981;1.8840778;1.704176;1.6454014;1.8006271;1.6911448;1.7489811;1.8278228;1.7107134;1.8145545;1.8184093;1.6679165;1.9069481;1.6152694;1.7079933;1.6659411;1.7850115;1.8052576;1.7202857;1.6657555;1.682848;1.7603437;1.7383841;1.6520044;1.8840235;1.7044888;1.6472268;1.6774123;1.6971695;1.8744867;1.6940906;1.6982907;1.7440076;1.7467853;1.7986413;1.70204;1.7430495;1.7927892;1.8301142;1.7297411;1.8440007;1.6536207;1.6871661;0.047063698401603925;0.10341018002554835;0.08168694760241937;
0.128408771873869;-0.24419019;-0.25796366;-0.29003397;0.02439726;-0.1614776;-0.23753579;-0.2348137;-0.08568957;-0.22675975;-0.32558358;-0.23519084;-0.26401234;0.12705769;-0.13616286;-0.089462526;-0.07227197;-0.21147418;0.06088647;-0.18863484;-0.08593793;-0.19074225;-0.038431637;-0.22842447;-0.27342144;-0.25428396;-0.09425106;-0.06596698;-0.22044994;-0.25784746;-0.2059207;-0.05854579;-0.109472;-0.057194244;-0.27371794;-0.18003727;-0.13926038;-0.1585024;-0.053233188;-0.17956418;-0.3655447;-0.11111036;-0.14326774;-0.19219084;-0.28560343;-0.13514023;-0.24487218;-0.06270946;-0.35279608;-0.34500074;0.046162833;-0.16040212;-0.23933753;-0.27432385;-0.23465484;-0.26936135;-0.3220259;-0.22164053;-0.12569563;-0.11373515;-0.23570585;-0.346034;-0.048353855;-0.3281298;-0.29701155;-0.08966473;-0.42809635;-0.14861737;-0.09537225;-0.35356563;-0.17072219;-0.20417617;-0.2070943;-0.2581333;0.033134647;-0.3171196;-0.091891915;-0.31511578;-0.24941951;-0.115664445;-0.23926012;-0.2224274;-0.075056635;-0.24051242;-0.06311527;-0.17683013;-0.18144755;-0.099142544;-0.09318924;-0.22103067;-0.17345466;-0.18316786;-0.2094412;-0.16019517;-0.19189902;-0.07620236;-0.019187506;-0.0701471;-0.0373912;-0.33358145;-0.16667295;0.30668354547531107;0.32410754316777324;0.30668354547531107;
0.643998205914333;0.9432361;0.9437927;1.02611;0.8792648;1.037762;0.8541906;0.744016;0.95566416;0.9879443;0.85063434;0.7666623;0.9603023;0.726836;0.8072628;0.85106623;0.8401432;0.75800467;0.83874136;0.94592124;0.72858375;0.8843388;1.0183482;0.8601452;0.9737564;0.7881967;0.91004044;0.8359001;0.8338009;0.72392917;0.83497906;0.8859015;0.97053504;0.8421347;1.0773784;0.736376;0.8188606;0.7659829;0.85310656;1.0056762;0.9752173;0.8918332;0.7855257;0.8139769;1.0010213;1.0642656;0.82999647;0.8244124;1.029257;1.0682288;0.7575804;1.093865;0.723135;0.99845725;0.94161636;0.79813266;0.7277989;0.88836586;0.8376439;0.88890046;0.9048655;0.9833191;0.7469362;0.8341776;0.9293635;0.7657933;1.0731084;0.78254044;0.8574839;0.8992194;0.79074323;1.0900475;1.0807078;1.1980692;0.89025444;0.85699993;1.1131561;0.8729528;1.0677577;0.7880099;1.0605112;0.9197598;0.9063277;0.9983299;0.8774104;0.78925794;0.8882166;0.9070226;0.80533445;0.8678331;0.75450087;0.78370905;1.0056541;0.71767294;0.9440209;0.9103643;0.91819006;0.8508205;1.0012845;1.0263548;0.9887367;-0.2505175409175613;0.27301058601953665;0.2505175409175613;
1.2479111784318;2.0520885;2.1631405;1.9637809;1.9174492;2.26594;2.1084216;1.9267882;2.0680957;2.2049103;2.086884;2.0125234;2.0691085;1.797158;1.9973541;1.6371946;1.9829245;1.9552087;1.8771783;2.268152;2.0213861;1.9951489;2.0410736;1.8805369;2.1395648;1.8943775;1.8523779;1.8575199;1.8905904;1.7733271;1.9402288;1.9089816;2.2345781;1.82564;1.977234;1.8614273;2.0566213;1.8719503;2.0661182;2.0920377;2.1454556;1.8590899;1.8841733;1.8674737;2.2831056;2.1169584;1.8766726;1.9507632;2.2739248;2.0178554;2.0113487;1.9681584;1.9406167;2.058505;1.7456838;1.881292;1.7164787;2.1567013;1.9319417;2.0979452;2.0275152;2.1366038;1.810388;1.9186878;1.8685881;1.9022722;2.2510285;1.8622983;1.9225599;2.1962454;1.8502415;2.1038477;2.1655984;2.1708581;1.9482244;1.8358042;2.1338637;1.9807116;2.1502895;2.0926924;2.0767272;1.94133;2.143625;1.9252121;1.8833777;1.9205872;1.8782605;1.9051678;2.027154;1.9159346;1.962835;1.8642287;2.2515163;1.9084446;1.7552583;1.9495406;2.1181197;1.8205682;2.086944;2.0302424;2.1784887;-0.7439992922923053;0.7567820447928938;0.7439992922923053;
0.314890127241506;0.24069518;0.2179641;0.10396882;0.5877947;0.3163029;0.08781158;0.31058386;0.2785848;0.11178258;0.06004132;0.49543747;0.42136645;-0.044055406;0.2263009;0.6563014;0.10797616;-0.016398245;0.09662074;0.17838168;0.0032317447;0.48450446;0.12766927;0.078156695;0.064227745;0.72797364;0.5162352;0.54922813;0.5542617;0.07811739;0.5114727;0.14330934;0.09973372;0.120307274;-0.046891417;0.046248652;0.37856793;0.081844404;0.3044912;0.2191963;0.3451642;0.3937045;0.17520711;0.23229516;0.020042554;0.22310664;0.44004416;0.24582425;0.07555679;0.15457071;0.22809535;0.22810669;0.34487543;0.39909074;0.3184176;0.21286964;0.3791909;0.27370852;0.07244754;0.13027135;0.016487505;0.4262094;0.6825735;0.12222316;0.23207648;0.54464346;0.29610765;0.18901102;0.17738426;0.21674544;0.24513826;0.44792753;0.024612866;0.23094943;0.27176252;0.42351833;0.18734111;0.16248304;0.073314294;0.03334362;0.32845202;0.58966666;0.2291929;0.51844984;0.58185637;0.26806262;0.64988136;0.42274988;0.30252275;0.052261997;0.30978248;0.5790847;0.33950102;0.5685655;0.42691022;0.32365268;0.17693147;0.20630065;0.16733998;0.26470953;0.12074096;0.046866073989203984;0.18893154393687336;0.1599145179802236;
0.548798894191728;0.61001086;0.6199893;0.6003337;0.7517176;0.6477146;0.6322401;0.62472653;0.6867921;0.5864268;0.65579754;0.6867743;0.66906506;0.585115;0.6185803;0.8237763;0.607562;0.5915865;0.5901697;0.5614924;0.76531935;0.6784769;0.5940717;0.59813476;0.5932607;0.80505335;0.69543165;0.7480651;0.73912704;0.5653596;0.62109166;0.57201314;0.6156891;0.60273755;0.5962543;0.5666154;0.7017645;0.6091626;0.6345721;0.61109227;0.6489178;0.72119236;0.5966042;0.59678924;0.5889533;0.637278;0.6866659;0.62387323;0.5668096;0.5719135;0.6321206;0.69355154;0.6366657;0.6756107;0.5936219;0.62057316;0.6906692;0.64554244;0.6686012;0.6546095;0.60906655;0.68023866;0.7064;0.59543407;0.58765346;0.66643256;0.6672889;0.61065537;0.6136119;0.63910246;0.6692252;0.6487669;0.57087463;0.6714327;0.6395845;0.6571966;0.6770128;0.6373591;0.61272377;0.59790057;0.65168387;0.7374676;0.6959478;0.6343709;0.68848693;0.6005234;0.820341;0.60547686;0.6346415;0.60114807;0.60451275;0.7244114;0.6887128;0.68877196;0.6884336;0.5993136;0.5631851;0.6554152;0.6774365;0.65644807;0.55636936;-0.09464896092320867;0.11017424061438359;0.09464896092320867;
