Thetas Estimation;Log Var Thetas Estimation
1.2255038;-4.017219
-2.3210073;-3.6783981
-0.5832369;-3.7926843
0.55421436;-3.9655664
-0.7621493;-4.1090684
3.1737666;-4.4628406
0.022434667;-4.212716
1.8829896;-3.631745
-0.26449886;-3.5559192
0.15690537;-3.8922865
-0.15233663;-4.8279996
0.92712927;-3.9819129
2.8506978;-4.1681027
-2.1122818;-3.438296
1.5084093;-4.5735755
2.3915186;-3.8376236
-1.7726141;-4.019156
-1.443297;-4.011609
-0.06079434;-4.279538
2.3903272;-4.137858
-0.55848026;-4.645874
0.6626494;-4.008729
-2.665718;-4.3909216
-2.04815;-4.564956
1.5306003;-3.8039525
0.5146907;-4.207761
-1.2047793;-4.464088
1.6303984;-4.0963235
1.5597985;-4.503204
3.588955;-3.9774013
-0.15524608;-3.9974887
1.1597273;-3.9678144
-2.6447792;-4.280744
0.75805223;-3.7399335
0.8918569;-3.9941921
2.9908528;-3.7483494
0.046933845;-4.3130803
1.0596757;-4.3330894
-0.9806126;-3.5389829
-2.032225;-3.9927232
-0.035415277;-4.48971
-1.4120512;-4.1323333
0.56899905;-4.196351
-2.2648365;-3.2287288
2.078706;-4.382546
0.13890956;-3.7088833
-1.4231633;-3.3868093
-2.6124816;-4.4127297
0.85671806;-3.9420915
1.510263;-4.2957144
3.3163123;-4.0418935
-2.7610097;-4.286363
-1.1176934;-4.0804343
-0.23395297;-4.2340837
-0.45879757;-3.8000576
-0.15683573;-3.898152
-2.8570013;-3.7727985
0.68206054;-4.0606766
1.88955;-4.1768527
-2.5679288;-3.72574
-1.7235181;-3.9421377
0.4905222;-3.9493442
2.530649;-3.7985556
-1.0419681;-3.9247541
2.0443513;-4.253485
0.67656016;-4.0146875
1.5842044;-3.957044
2.157074;-4.334926
-1.5967541;-4.2321825
1.1013347;-3.7145565
2.3848808;-3.8954515
0.36218923;-3.979393
2.56684;-3.8025875
0.5277686;-4.34972
2.4608867;-4.5820613
0.66037273;-4.3079176
-1.1737276;-3.9335675
2.6203556;-4.328812
1.8411953;-3.9443767
0.8659016;-4.4239073
-1.3666699;-4.276235
1.686786;-3.8977058
1.8231599;-3.7928948
-0.3384648;-3.6952643
-1.1198934;-4.161939
1.4639517;-4.0127583
3.0411255;-3.9933605
-1.5005956;-4.5796847
-0.7164866;-4.1974363
2.8800604;-4.126723
2.5399182;-3.8587296
-0.8734143;-4.4563236
-1.8387712;-3.8423145
0.03094773;-4.363244
1.1703341;-4.147727
-0.55233824;-4.161856
0.84119785;-4.1032543
-0.112041265;-4.3968477
-0.14705634;-4.487395
1.118537;-3.9018638
1.7622573;-4.3144193
-1.8482231;-3.944544
2.6915536;-4.592476
-2.9953632;-3.9221084
1.9749117;-3.9552088
-1.6606065;-4.580196
0.63758147;-4.3129153
-1.7619525;-3.6841242
0.20228626;-4.021519
-2.6032424;-3.9562805
1.00246;-4.482484
-1.1982195;-3.8724103
1.4156327;-3.966721
2.3510113;-3.7725494
0.8025874;-3.9540992
-0.7419184;-4.13079
-2.0818105;-4.146414
-1.2189028;-4.025218
-2.3968027;-3.9387534
0.029699579;-4.4785895
1.2760023;-4.081696
0.14515816;-3.9363928
-0.16692132;-3.8155184
-2.312982;-4.266506
1.4615319;-4.000864
-0.8315352;-4.227788
2.475501;-4.048003
1.8912048;-3.4659953
-1.8494579;-3.9393466
-1.7689523;-3.8571625
-2.1502786;-4.492333
0.8015759;-4.3605776
3.5470266;-4.0376244
-0.5966087;-4.327833
0.96086836;-3.9982152
-2.7843428;-4.0956635
-0.8438231;-4.279574
1.0391477;-3.9616783
0.8275368;-3.7439103
2.4662766;-4.140749
2.7479854;-3.8594944
0.22401784;-4.0359344
0.8482126;-4.0722256
-1.9742504;-3.709656
2.2248874;-4.044193
-1.1777122;-3.9535587
-2.3839352;-3.8331933
2.0017188;-4.1563516
0.74348736;-3.8978946
0.29531878;-4.2648325
0.9295322;-4.738556
-1.2810388;-3.969312
2.012819;-4.075595
1.4535193;-4.1411896
1.3176823;-4.26278
2.5481982;-4.516233
0.3916312;-4.270299
-0.27069733;-3.4738436
1.0667063;-4.1650953
1.5877268;-3.9050689
1.1978095;-4.1070065
-0.75591934;-3.9618316
0.8566643;-3.962606
-1.2999868;-3.567107
1.0013897;-4.3977475
-0.33013663;-4.072376
2.8472812;-3.9018784
-2.016017;-3.4340699
1.8622475;-4.622073
-1.3780483;-3.5341475
1.5324162;-4.0743146
2.4806483;-4.2293854
-1.2708397;-4.1394987
0.7895032;-3.7098281
-1.8325614;-3.7021573
2.9512405;-3.8236325
0.71559465;-4.482069
0.7934407;-4.295898
-2.1128352;-4.4016066
1.8234596;-4.7183995
3.0926752;-4.0696487
3.1987824;-4.3610373
-0.20666713;-4.1551476
-1.7065676;-3.4202504
0.2106028;-4.3019457
2.0664067;-4.121092
1.3861748;-4.4007773
-0.6261709;-4.0705924
3.2957053;-4.0742764
2.4663363;-3.9810977
1.8987772;-4.1471944
0.67147845;-4.041122
-0.9736462;-4.375433
3.3848746;-4.459243
1.3690472;-4.575951
0.43088156;-4.3744836
1.4245175;-4.413423
1.1370565;-3.8856711
0.5760424;-3.9980247
1.8458226;-3.9137886
1.3395572;-3.9157777
-1.5318204;-3.8043582
1.4027219;-3.9510214
0.4538846;-3.8949049
-2.6639657;-3.768119
0.33477527;-3.887249
2.407806;-3.6550682
-0.17795126;-3.8653295
-1.6823311;-3.797303
-1.9762094;-3.9863505
1.4686099;-4.4742894
-0.14440566;-4.166138
-0.18174073;-4.029435
3.6906261;-3.8314455
0.12918736;-3.8837776
0.95162046;-4.548964
1.8767996;-4.1846695
1.4669652;-4.2671986
-2.676684;-4.057908
0.73239833;-3.613322
2.7834508;-4.037354
1.2313644;-3.8571393
1.2433903;-4.42782
-2.0373104;-4.5507064
-1.751484;-3.8819206
0.65338176;-3.8371544
0.9772439;-4.1583443
-0.82390964;-3.8688586
2.02067;-4.804033
1.717974;-4.439679
-0.14369042;-4.4057264
0.7026986;-3.442488
-0.93931943;-4.171792
1.3516835;-3.9634223
3.040729;-4.4230027
2.3836598;-4.487682
1.8842542;-3.928014
0.8340651;-4.2297673
0.9437438;-3.8858151
1.4190127;-3.934973
1.2552679;-4.2735667
0.29927707;-3.8555431
2.3331811;-4.005644
-2.1557055;-3.803546
0.8153784;-3.5817764
-2.214869;-3.9922237
3.1773264;-4.061255
2.3789968;-4.760735
0.060636535;-4.434367
-0.22155145;-4.0093184
2.714543;-4.2025337
-0.83488834;-4.190933
0.44390738;-4.1834683
-0.16764514;-4.117595
0.9079815;-4.080078
-0.15957531;-4.5594287
-0.15041152;-4.4919953
0.49568927;-4.2118
0.13317259;-4.334367
-1.4612528;-3.7011445
0.8247869;-3.8032513
-2.2335188;-4.4293923
2.5445368;-4.0703015
0.7834078;-4.3255386
-0.77443874;-4.053312
2.735621;-4.3613424
2.4698646;-3.8291187
1.6918693;-4.329429
0.9509624;-4.089377
0.13966773;-4.7604957
1.6047765;-3.710784
-0.6300932;-4.4902554
-1.7529906;-4.111243
-0.62072223;-3.8414927
-2.2523851;-4.289961
-1.6639547;-3.532765
0.6452118;-4.013985
1.1583163;-4.045047
-0.87382495;-3.8803554
-0.6829907;-4.28815
-2.0476785;-4.155307
-2.592419;-4.2787185
0.32276613;-4.2290535
-0.64203197;-4.120341
-1.685368;-4.0938206
0.47584933;-4.0930104
0.9710007;-4.3189535
-1.6838348;-3.7761576
-2.1962006;-3.9040577
-1.1962074;-4.179476
-0.72434425;-4.019633
-1.0842334;-4.2751884
1.1927243;-3.8719342
2.3801813;-4.1349707
-1.6048987;-4.255958
2.6534414;-4.3360662
-0.65804857;-4.1879044
-1.765349;-3.9564009
2.2039325;-3.754261
1.9599056;-4.225455
-1.6168872;-4.0924797
2.2510462;-4.163734
-1.4617318;-3.8900383
