Thetas Estimation;Log Var Thetas Estimation
0.5923053;-4.015905
-1.5148544;-4.004227
0.17780298;-4.062669
-0.18872534;-3.9310908
-2.062245;-3.5956655
2.6060157;-3.9976122
0.0916554;-4.345416
1.9794118;-3.858233
0.19515687;-3.6217644
0.7994743;-3.9392674
-0.67627186;-4.3603024
0.38065517;-4.386419
2.681541;-3.8312304
-2.689982;-4.5893216
1.4968929;-3.958156
3.0492985;-4.030389
-3.336454;-4.6501613
-1.7560492;-3.979826
0.21195817;-3.9282446
1.1011016;-3.864765
-0.44062445;-3.6980827
2.1973784;-4.166415
-2.186166;-4.399401
-2.5594785;-4.303295
1.4079816;-4.007441
-0.71389484;-3.8637135
-0.27904406;-3.640978
0.81560796;-3.7590759
1.1038513;-4.0709057
1.984519;-4.145979
-0.2410237;-4.133653
0.33209103;-4.1076183
-1.3474419;-4.066695
0.6543594;-4.060595
0.7507736;-3.8822129
1.6860685;-3.6120315
-0.123889044;-4.3414807
1.081599;-4.1190667
-1.8317587;-4.4136934
-2.2613196;-3.714652
1.190722;-4.0512385
-2.7522008;-3.7513
1.1215541;-4.030006
-2.0281136;-3.2892475
1.0981319;-3.7822123
-1.3514428;-3.9760811
0.43969893;-3.999304
-2.8761744;-4.3372593
-0.789613;-3.827401
2.0804203;-4.020404
2.6138756;-4.105549
-0.5558404;-4.0687613
-1.7382772;-3.8313236
-2.1704538;-3.8589683
-2.6882231;-3.9866548
0.22048753;-4.1172576
-1.7368588;-3.4299798
0.68532044;-4.261292
1.5117505;-4.435512
-2.2493148;-4.10254
-1.7317581;-3.8857634
-1.172744;-4.5391235
1.0282779;-3.9073317
-2.28052;-4.3491845
1.3952856;-4.2215195
0.44296712;-4.122793
0.8878252;-3.9072416
-1.4783885;-3.9925976
-1.5700226;-3.975478
1.8508425;-4.1336784
1.8081355;-3.8708422
0.64424163;-3.9246209
1.6404073;-3.8087575
-0.9512493;-4.337644
2.1181078;-4.126737
0.47259068;-4.2778873
-2.189512;-4.0689416
2.3403783;-4.035848
2.2137902;-3.792856
0.86954063;-3.7678986
-0.8515882;-4.1112313
1.9860058;-3.6957164
0.46560603;-3.9871678
0.25887918;-3.4987156
-0.80046034;-3.8757606
0.54776657;-4.3593726
2.985201;-3.9790642
-2.2921224;-4.2214804
-1.3254954;-3.9986184
1.8049936;-4.006555
2.4190662;-3.5505865
-1.86865;-3.8673935
-0.9803577;-3.7841792
-1.452333;-3.664258
0.49128222;-4.06144
-1.4128134;-4.319732
1.723546;-3.5765572
1.6260302;-4.053016
-0.78201187;-4.01522
0.53263026;-3.896
-0.5550202;-3.4997966
-1.8649311;-4.0394416
1.7437699;-3.4919822
-2.6979866;-4.0476823
-0.016185194;-3.5866284
-2.1465595;-4.4302936
0.1412046;-3.9656682
-1.9523115;-3.3813515
-0.7173679;-3.956797
-2.0996172;-3.9479785
0.4780314;-4.0282836
-0.9104294;-4.0758996
0.66499776;-3.692784
0.38210434;-3.8825226
1.5358219;-4.216517
-1.7090373;-4.327275
-0.7175467;-3.6988828
