Thetas Estimation;Log Var Thetas Estimation
1.7068651;-3.6194255
-3.2287524;-3.8437374
-0.40480036;-4.0590425
-0.64328086;-4.2506976
-0.98871297;-3.535431
2.6863537;-4.04836
-1.3147042;-4.403666
1.4403684;-4.243313
0.38945496;-4.120553
-1.2451718;-4.065363
-0.023891449;-4.342515
1.7576597;-4.191528
1.8241055;-4.182816
-3.2210605;-4.2437735
1.7860932;-3.7241595
1.7284477;-4.359431
-2.574983;-4.1661453
-0.99728954;-3.5179155
-0.59693503;-4.193297
0.81512207;-4.4404154
-0.6653645;-4.1083007
0.9855297;-4.1544633
-2.4276392;-3.6663318
-2.2744179;-4.49039
1.4187534;-3.984362
-1.3548045;-4.4866
-1.2852625;-4.2461247
2.452371;-4.120807
0.7019152;-4.4873114
2.4873445;-3.7967548
-0.51192737;-4.427149
-0.36067244;-3.3169425
-1.1739055;-4.088322
0.18277842;-3.3666942
1.3037744;-4.4171033
0.98857456;-3.493387
0.24176127;-3.803813
-0.9869256;-3.4995964
-0.7209817;-4.11506
-2.1355903;-4.1405945
0.7576807;-4.80882
-1.9232838;-3.5245607
1.9827111;-3.8959496
-2.3137102;-3.4685612
0.5841874;-4.332872
-1.01179;-4.2511535
-0.20076638;-3.6141272
-2.931128;-4.2644053
0.13783944;-4.6344934
2.2857244;-4.1324377
3.2547882;-3.9728403
-1.9287364;-3.554171
-1.9695859;-4.6017966
-2.1227722;-3.581835
-1.9303322;-4.156697
0.2557683;-4.3568053
-1.401871;-4.1157284
-1.3626473;-4.4262013
1.0877595;-4.929144
-2.2477384;-3.5038388
-2.345294;-4.22577
-0.48819098;-3.8729026
2.063881;-3.6715648
-2.5918784;-4.178317
1.165364;-4.2081747
-1.1790535;-4.1454988
0.8989027;-4.258829
0.9975588;-4.458483
-1.898423;-4.0132246
0.43630755;-4.336865
2.0761592;-4.1201234
-0.3301488;-4.034751
2.599425;-3.635866
-0.23444633;-4.3273344
2.6301823;-3.8350148
-0.5149829;-4.3812118
-2.3050814;-3.5705934
1.8550842;-4.45481
1.0596364;-4.3779354
0.6975004;-4.4609785
-0.25302786;-4.485652
1.6625254;-4.149844
0.5766479;-3.7934072
-0.4707371;-3.9522266
-1.7890975;-4.5479474
0.25413245;-4.3260083
2.065598;-4.158141
-1.5313258;-4.4277067
-0.86641276;-4.0689445
2.4715822;-3.9912062
1.6062167;-4.0238957
-1.9664166;-4.1649103
-1.2131912;-4.377771
-0.78363895;-4.324795
0.3300048;-3.9605732
-2.447889;-4.036739
1.0573285;-3.793557
-1.0609425;-3.767094
