Thetas Estimation;Log Var Thetas Estimation
0.47280836;-4.047435
-2.513367;-3.626962
-0.204246;-4.0763783
0.24881573;-4.0997252
-1.5349135;-3.4471006
3.0120125;-4.372283
1.3710608;-4.033317
1.200345;-3.7288523
-0.38049152;-4.1779604
0.055720583;-3.8129275
-0.19245519;-4.189103
1.1379477;-4.1283593
2.95496;-4.302067
-2.8543382;-4.3192525
1.7522861;-4.122623
2.300351;-3.943216
-3.10257;-4.0054526
-1.4973161;-4.148289
2.6380057;-4.0136476
1.8821613;-3.8282318
-1.0723848;-3.8308241
1.269966;-4.049651
-2.079179;-4.294335
-1.2795889;-3.872576
0.79151374;-4.358367
-0.3475095;-3.5995772
-2.256551;-3.8902316
1.5650429;-4.161639
1.4075179;-4.2088056
0.654466;-4.068818
-0.40865695;-3.996346
0.60564923;-3.9304466
-1.1395879;-3.9887345
0.4449044;-3.9973257
1.1097875;-4.1017957
1.0196863;-4.3034425
-0.92413807;-3.8395603
-0.43401045;-3.9395754
-1.4736578;-4.2459335
-2.4611528;-3.8919306
0.9565205;-4.3314395
-2.2856832;-3.8569384
1.365447;-4.076201
-2.3336186;-3.6361275
0.22756661;-4.1482406
-1.0025411;-4.2832646
-0.17303362;-3.6181376
-3.8440847;-4.064362
1.4840182;-4.4298043
1.9037005;-3.4340482
3.2755213;-3.6531231
-1.1391135;-3.7935622
-1.4908693;-4.580089
-2.8090699;-3.9326203
-1.6324389;-4.321726
-1.5691458;-4.0695777
-2.057009;-3.55989
0.5833896;-4.130298
0.81343526;-3.8051548
-3.1579258;-4.0839634
-2.2282946;-4.2531776
-0.10286056;-3.9524727
2.160889;-3.9107208
-2.3982413;-3.760278
2.001809;-4.125667
-0.02170612;-3.9265618
1.217624;-3.6966217
-0.5016045;-4.0184755
-2.222579;-3.9795034
0.9640731;-3.954898
2.1571922;-4.2599316
2.0194306;-4.166908
2.0927808;-4.057143
-0.043244362;-3.8431234
2.7700424;-3.990336
1.1165507;-4.4300323
-1.3518634;-3.8838086
1.9289926;-4.102115
0.7097138;-4.224991
0.5602556;-3.563613
-1.1984098;-4.375687
1.4089769;-3.8617256
2.1869698;-4.112042
-1.3466302;-3.9222624
-1.3731984;-4.2451916
-0.39516038;-4.046841
2.3453107;-4.25454
-2.367909;-3.8842793
-0.66312134;-3.9174721
1.516522;-4.1622148
1.7006431;-3.8318594
-1.7104346;-4.0890083
-2.1371222;-4.0285387
-1.2368797;-3.843019
0.54236954;-4.1002474
-0.21392824;-3.9692652
1.0855078;-3.5393782
0.7658135;-4.284993
-0.8850793;-4.1091466
0.30921274;-3.6682782
1.7473401;-4.138435
-2.3842692;-3.6470914
1.4990286;-4.3400745
-1.9714835;-3.8687289
-0.3538165;-4.081429
-1.6244432;-3.8063512
0.18242194;-3.497834
-1.3987737;-3.8940747
0.41981626;-4.1346827
-2.5173824;-3.2085266
0.68956167;-4.5598173
-0.14028755;-4.4293294
-0.053089842;-3.8413146
2.1764615;-4.515701
1.7980632;-3.980432
-0.40807003;-4.0797334
-2.0620716;-4.2250776
-2.119774;-4.0652947
-3.154499;-3.9792602
-1.1235386;-3.980258
1.4513848;-4.1127806
0.59702635;-3.7700496
-1.2480791;-3.8943164
0.18706383;-3.9117315
1.51324;-3.7423275
-0.82721895;-4.2427716
2.3821898;-4.0749087
-0.09362419;-3.825304
-1.9499298;-3.9136183
-0.6222448;-3.7173235
-1.8601875;-3.9310858
-0.24336976;-3.8523114
2.3889475;-4.197663
0.024017304;-4.506797
1.5204324;-3.9577434
-2.6932962;-3.8096406
-0.81788605;-4.0160666
1.0937263;-4.296283
1.680857;-4.290506
2.335787;-4.0341196
1.0380298;-3.881362
-0.27605826;-3.7924063
0.43594742;-4.33588
-2.7830455;-3.4776335
1.5516772;-3.833534
-3.2066765;-4.1097846
-2.655983;-4.0225987
2.1118183;-4.253986
-0.7287109;-3.8351114
-0.42040402;-4.076588
0.75634634;-4.087492
-1.0707886;-3.7970276
0.63274187;-4.5872526
1.4447297;-4.3173532
1.0644298;-4.165934
2.011623;-3.8348184
-1.0147765;-3.7037423
1.0362018;-4.35951
0.9751764;-4.1804876
2.5744488;-4.1978908
-0.25893152;-4.2855754
-0.97171044;-4.2745886
0.05829288;-4.3684306
-3.3880124;-3.6122925
0.5081293;-4.3264627
0.32524186;-4.0532546
2.224869;-4.0656395
-2.061808;-3.836047
2.5482054;-4.3076797
-1.6114489;-3.7793007
-0.07668775;-4.020399
1.8463217;-4.4111524
-1.3041869;-4.2418156
-0.2621626;-3.9331934
-2.335973;-4.090415
2.2879171;-4.0394797
-1.0135953;-4.190084
-0.39520824;-4.0459123
-2.551709;-4.0860395
1.6624497;-4.314381
2.4817753;-4.005989
2.423711;-4.0451775
-0.6285124;-3.7392223
-2.7476442;-3.384503
1.2788357;-3.609764
1.8722991;-4.118079
1.3119909;-4.275019
-0.8726269;-4.040713
2.1924124;-4.007966
2.1695516;-4.6546793
1.9015118;-4.0718684
-0.12632905;-3.8989038
-1.3881009;-4.3758607
2.6540778;-4.3172398
1.455878;-4.073371
1.5628988;-4.493296
1.4507003;-3.9745803
-0.35518694;-3.6575625
-0.5881669;-4.0714846
1.5144707;-4.294911
1.5700178;-3.5934017
-2.1824927;-3.9966552
2.3012643;-3.8175576
-0.828065;-3.925977
-1.5864291;-3.983325
-0.017364457;-4.1334815
2.0602372;-4.1090393
-0.52190536;-3.9522383
-3.0431461;-3.671205
-2.0954106;-3.4443882
-1.4776934;-4.4875827
-0.76363605;-4.1488953
-1.863861;-4.2377033
2.6334004;-4.030104
-0.65125066;-4.100827
0.043679968;-4.100399
0.28302968;-4.374517
2.6654422;-3.9916775
-2.7394342;-4.076973
0.26021552;-3.9003813
2.012979;-4.417118
1.6029263;-4.665777
2.1122317;-4.1893773
-2.9317915;-3.7888434
-1.9228256;-4.4334717
-0.022258818;-4.292293
0.74706066;-4.1398067
-1.5305967;-3.8485348
1.1062324;-3.9048378
0.153021;-4.5744824
-1.0613087;-4.0455384
2.3889406;-4.1751027
0.54110754;-4.1647916
1.3255098;-4.111492
2.8866594;-4.2851224
1.2070072;-4.0532546
1.6246812;-4.2391806
0.07486184;-4.2070975
