Thetas Estimation;Log Var Thetas Estimation
-0.21562217;-4.053854
-3.2043886;-3.939138
0.23315832;-4.074177
0.22224468;-4.267033
-1.75021;-3.7651763
1.9167103;-3.6221576
-0.76098955;-4.14548
2.1678207;-4.1855764
-0.0074587762;-4.0569077
0.31471422;-4.131095
0.09542814;-4.1122913
0.97820544;-4.321559
2.1475606;-4.4730268
-3.3284967;-3.9303033
2.79001;-4.0333076
1.5585848;-4.230136
-3.1303234;-3.872919
-1.5625986;-4.0254574
0.15164667;-4.213176
0.79737496;-4.0507126
-0.780372;-4.2129364
-0.7469474;-3.826979
-2.7137904;-4.1876554
-3.756579;-4.035721
0.4330984;-4.15596
-0.99433696;-4.083609
-2.3235223;-3.8599994
1.9958783;-3.8068597
-0.26494122;-4.0904036
2.5258908;-4.185164
-1.0201676;-3.8184452
1.0573261;-3.855008
-1.3428211;-3.795441
0.039740115;-3.9178245
-0.37794423;-4.168937
1.5230075;-4.092867
-0.9027046;-3.9774895
0.7675929;-4.0760665
-1.5063487;-3.938515
-2.181549;-3.4902854
-0.50741696;-4.193943
-2.9993794;-4.2682
1.0059912;-3.9491339
-2.4242277;-3.755552
-0.068585366;-3.8660672
0.09135273;-4.2582965
-1.5712126;-3.8078783
-3.1941571;-3.9963186
0.30643418;-3.9048839
2.2030768;-4.186433
1.6708279;-4.108876
-0.77134836;-3.9664032
-1.3301083;-4.1537337
-3.3033826;-4.0233364
-2.1914594;-4.147034
-1.1189666;-4.2181063
-1.9379724;-4.174891
-0.9882344;-3.8750858
1.5680794;-4.0229673
-2.2922993;-3.8604007
-2.9209816;-3.7890887
-1.8957412;-3.6766179
0.26496506;-4.0136952
-2.3569393;-4.2482023
2.1443293;-4.4132147
-0.9714874;-3.9743319
1.2244242;-4.4256606
0.05408469;-3.785151
-1.9408144;-3.981773
1.4338967;-3.9621873
2.68594;-4.0625753
-0.12086321;-3.8224223
0.5662528;-4.072894
0.061570883;-4.064947
1.755242;-4.223443
-0.045635343;-4.0413046
-2.295764;-3.8890738
1.2435054;-3.9226756
0.9407929;-4.192072
1.23114;-3.9861028
-1.6117005;-4.0773644
1.7416861;-3.759084
1.8666745;-4.089648
-1.3602009;-3.962641
-1.8275559;-4.2164845
0.77018154;-4.1532345
1.8600663;-4.340939
-1.452767;-4.016279
-0.7276572;-4.0088263
1.5899243;-4.5567026
0.7967725;-3.8949876
-1.5029339;-3.4876804
-1.6515677;-4.1134424
-0.23965247;-4.0075746
0.40932974;-4.078635
-1.5949167;-3.5687876
2.9379077;-3.7954776
0.57041466;-4.420068
0.2532571;-3.6448634
-0.23066981;-3.867969
2.0592804;-3.9794724
-2.2357688;-3.74466
2.0760887;-4.2122784
-2.7094014;-3.6816928
-0.47901985;-3.7299712
-2.573628;-4.011961
0.028321177;-3.6322825
-2.6740892;-3.912644
1.2206244;-4.1761303
-2.9400258;-3.9220433
-0.21324927;-4.08602
-0.40052885;-4.1431494
-0.82648385;-4.0554724
2.0146039;-3.696287
1.5848472;-4.0211935
-1.6644734;-4.424409
-2.6379223;-3.8657057
-2.104087;-3.9099789
-3.0070775;-3.8350003
-1.7223045;-4.2397346
2.1529913;-3.99975
-0.28712916;-3.96901
-0.18404758;-4.134471
-2.6135902;-4.100877
1.4626684;-4.1346064
-1.8391249;-3.9424195
2.4405758;-4.302019
-0.9294809;-3.527555
-1.6552899;-3.8311417
-1.0270592;-3.9370239
-1.4903959;-3.8168314
-1.3229622;-3.9011796
2.8804982;-4.0421762
1.1615568;-4.006064
1.1436056;-4.487934
-2.4593797;-4.0646453
-2.3108275;-3.5311348
-0.29934126;-4.5850763
0.6698073;-4.0514016
1.9322907;-3.987619
0.9381925;-3.9845517
-0.13096607;-4.0354986
-1.3849484;-3.922476
-2.7195065;-4.0820065
2.3739846;-4.090492
-1.628843;-4.20689
-2.4183483;-3.8986802
1.5464578;-4.2349243
-0.2586238;-3.9921222
-1.9203026;-3.9042945
1.5900913;-4.0699987
-1.8167473;-4.1275215
1.8361207;-4.135065
1.6153051;-4.106612
1.4508462;-4.132031
