Thetas Estimation;Log Var Thetas Estimation
0.4108863;-3.9612906
-3.0199466;-4.0664196
-0.09693983;-4.201454
1.102392;-4.495816
-0.9980754;-4.205529
2.5954266;-3.7403646
-1.0304106;-4.2773933
1.3900602;-3.8348281
1.0896891;-3.8617911
1.7054209;-4.08486
-0.3840097;-4.189472
1.8608946;-4.350915
2.9516392;-3.45524
-2.6487231;-3.7232053
1.9997486;-4.1907434
2.0708113;-4.317289
-2.9507346;-4.3530912
-0.4210647;-3.7866018
-1.1336865;-3.7469223
0.08080527;-4.106161
-0.012841016;-4.038263
1.6274409;-4.166248
-1.6430962;-4.176833
-2.5915875;-4.014984
0.40737367;-4.4397783
0.16417488;-4.1310205
-2.58561;-3.863559
1.9039668;-3.6931765
2.238369;-4.0680704
2.826302;-3.9063892
-0.48036316;-3.932685
-0.06549531;-3.9219372
-0.9152279;-3.8266468
0.4471516;-3.570244
0.91590214;-3.9736366
1.7053599;-4.210676
-1.3973136;-4.033179
0.19275698;-3.5915654
0.14413166;-4.444026
-1.9976412;-3.6991105
0.78126085;-3.8634117
-2.030399;-3.7024689
1.033685;-4.257141
-2.5012674;-3.4289067
1.4334594;-4.268421
-0.7866222;-3.90824
-1.8981973;-3.789963
-2.8163505;-4.1100173
0.7073121;-3.830539
3.1827178;-4.017481
2.3103104;-4.2498274
-0.9317784;-3.7655234
-0.8837036;-3.9391823
-2.6289625;-3.9395242
-1.6824713;-3.9236197
-0.21900749;-3.9278927
-0.24810714;-3.9542873
-0.47624266;-3.8536115
2.4588375;-4.515526
-2.9072285;-3.8700664
-2.955659;-3.9821641
-0.96469754;-3.9803836
0.67923254;-3.8850513
-2.5712652;-4.2269535
1.8224864;-4.3768435
0.13921282;-4.319835
1.3033525;-3.7840476
-1.0640259;-4.1055403
-1.989983;-4.358647
1.9587022;-4.0574903
3.1796908;-3.8661313
0.6280916;-3.8351567
2.0039601;-3.6813674
0.22407976;-4.1661854
3.3781538;-4.3418984
1.3974535;-3.7070565
-2.921492;-4.007477
2.7316766;-4.222643
1.4973127;-4.17706
0.90612316;-3.7290394
-0.2574613;-4.137055
1.3672425;-3.7520952
1.2007871;-4.264554
-1.1162206;-4.016496
-0.94919956;-4.012572
0.1626935;-3.812536
2.2406769;-4.130573
-2.687962;-4.511477
-1.0620902;-4.0764303
1.7400895;-4.031663
1.8100876;-4.3212323
-2.3776722;-3.9541924
-1.28624;-3.9986854
0.3650276;-4.2055836
0.51310736;-4.358437
-0.2667681;-4.326254
1.8582314;-3.8791199
-0.48645407;-3.9127285
0.4493842;-3.9185843
1.4907128;-3.7636206
1.9972659;-3.8664868
-2.398233;-4.275673
1.9225181;-3.6683323
-2.5448766;-3.5276802
0.2795358;-3.9660034
-1.428119;-3.8881235
0.26463294;-4.2049665
-0.3732967;-3.8251061
0.26933584;-4.0183406
-2.3785896;-3.6993797
1.037727;-4.2186966
-0.13084291;-4.3695283
0.16166809;-3.851055
1.4196514;-4.178512
1.4775016;-4.078291
-0.09206219;-4.003122
-0.92433846;-4.0917377
-1.9221607;-4.142458
-2.8474293;-3.998836
-1.2386986;-3.9263132
1.4434289;-3.904894
-2.0091777;-3.6121333
-0.8050867;-4.0276136
-1.6708357;-4.1135435
2.2781668;-4.0410905
-0.62318385;-4.178426
1.9463762;-3.9620721
-0.20060505;-3.791018
-2.1867685;-4.063072
-0.68649995;-3.851704
-1.7291334;-3.8138654
-0.80548024;-4.041502
2.776163;-4.290004
-0.83489907;-3.9333484
1.106123;-3.7609966
-2.4331698;-4.2461157
-0.19876498;-3.880879
-0.03801889;-4.0590296
1.7244079;-4.1732917
2.843804;-4.3331738
2.1775193;-4.1840477
-0.45380825;-4.197265
0.97838867;-4.0665956
-2.71596;-3.7032547
2.3275414;-4.183056
-1.5532609;-3.834094
-1.8669181;-4.398904
1.5332068;-4.1362405
-0.47926205;-4.3278875
-1.6224697;-3.8334155
1.9039685;-4.0452204
-1.4303653;-4.3464518
0.90968966;-4.2157736
1.1642848;-4.319322
2.556367;-4.2349763
2.1880016;-3.7927008
1.8295118;-4.370677
1.5246551;-4.2027607
2.0853581;-4.1932316
1.8616515;-4.233054
1.0906624;-3.8592136
-1.7692431;-4.032243
1.0663491;-4.0952177
-2.4346452;-4.0542088
1.0264772;-4.183626
1.3612677;-3.8969765
2.5361772;-4.313531
-1.258047;-3.613396
2.86062;-4.384785
-1.8079127;-3.9886067
0.3616082;-4.1890407
1.5457957;-4.025837
-0.5218736;-4.5109863
0.91186;-4.3318415
-1.673055;-4.149667
2.1265464;-3.9336805
-1.1671737;-4.2397747
0.3064604;-4.2304096
-1.7265408;-4.5638533
1.2118838;-4.241957
2.2258534;-4.1267548
2.4755616;-4.1301107
-0.81864774;-3.6843235
-2.2921262;-4.203802
-1.4903148;-3.9542992
2.5452452;-3.8860576
2.068007;-4.5908794
-1.6133051;-4.368799
2.1239767;-3.9062357
1.8993531;-3.7882102
0.4992544;-3.884152
-0.17510992;-3.5816202
-1.1213117;-3.8964982
2.7436857;-4.203731
2.0347304;-4.135891
1.7791328;-3.890042
0.76911193;-4.3028107
0.18919662;-3.9649968
-0.06499164;-4.125657
1.6182264;-3.8376162
1.5424216;-4.29815
-2.703673;-4.002578
2.2326736;-4.045761
-2.096229;-3.8598027
-1.2416351;-3.9401562
0.07398476;-4.0596614
2.7103786;-4.2407527
0.68084645;-3.943653
-2.9458628;-3.8324504
-2.478362;-3.5707023
-0.1380964;-4.545188
0.893829;-4.1219835
-0.2549092;-3.9432921
2.803824;-4.1644964
-0.2757954;-3.9151359
0.8166246;-4.0609856
0.58506477;-4.079111
1.009648;-4.178934
-3.2454457;-4.3522167
1.8813428;-3.8632445
1.736804;-3.8830612
0.86055005;-3.823041
1.3583345;-4.6111164
-1.7650739;-3.982569
-2.3005066;-3.9798648
0.44575846;-3.696028
1.1452117;-4.0421553
-2.1224356;-4.35938
1.0734041;-3.8361502
0.7863687;-3.9530048
-0.98590183;-3.8002687
1.261048;-3.8584087
0.98843145;-4.101319
0.9034157;-4.17834
2.923327;-4.0122266
2.3208098;-4.2369995
2.540018;-4.0541744
0.061495915;-4.0525084
1.4846116;-3.8511634
0.53645074;-3.9887862
0.21679431;-4.006279
-0.010453761;-3.9159853
2.0173883;-3.9955459
-0.88037664;-4.2664886
-0.41407862;-4.065688
-2.5344238;-4.373865
2.9278169;-4.3135586
2.5225835;-4.378827
0.22198367;-4.246935
-0.81474036;-3.9503257
0.46921718;-4.079758
-1.4413984;-4.1516705
0.39257026;-4.337845
0.94013083;-4.0764604
0.9355775;-3.6743965
0.47662044;-4.053088
1.7710885;-4.3361835
1.8497382;-3.9374774
-1.0800705;-3.7411408
-0.75770295;-3.7722962
0.66807944;-3.9850469
-1.1869875;-4.091718
2.9694567;-4.1039305
-0.6273637;-3.7726977
-1.2678258;-3.9293196
1.9437965;-3.726741
1.8499678;-4.043517
1.9243244;-3.943615
1.7120681;-4.037519
0.08558634;-4.1979194
1.2153492;-4.1707454
-2.455295;-4.430891
-1.4938118;-3.366186
-0.4023266;-4.48602
-2.9997172;-3.8893392
-0.87201065;-3.9293053
0.81069815;-4.4781
0.29397836;-4.2013693
-0.71427876;-3.8118877
-0.35745615;-3.6879933
-1.087281;-4.2362413
-3.748313;-4.046115
-0.19452047;-4.2284803
-2.0805464;-4.0702996
-1.3104228;-3.6939473
-0.041397326;-3.8361611
0.46564645;-3.7636526
-1.4738054;-3.6847608
-2.3077974;-4.3376894
-0.68782336;-4.0171046
-1.7809812;-4.1744595
-0.6839809;-3.6750977
1.5532042;-4.6762667
-0.59134185;-3.747112
-1.696801;-4.012805
2.182444;-4.08604
0.47105074;-4.1274967
-3.1129575;-4.3564167
1.8474461;-3.9097197
1.7135434;-4.0398684
-1.4338949;-4.4663877
1.6355615;-3.9743001
-1.1629852;-4.1491823
0.98114085;-4.516446
0.1308519;-3.859665
-0.8874438;-3.8541532
0.99364686;-4.41932
2.4240508;-3.6888218
1.4433023;-4.0979004
-1.9747072;-3.839588
-0.17830837;-3.609043
2.446086;-4.3344827
0.7761299;-3.9597046
2.9222126;-3.8412795
1.7709823;-4.199268
-0.5479587;-4.206964
3.479578;-3.9478602
0.9516512;-4.0706887
-2.9230108;-3.6139386
3.422278;-3.9286194
1.7952057;-4.04146
-0.042671084;-4.171319
-0.8266776;-4.1551375
2.2253923;-4.2621555
-0.61682874;-3.6513634
1.6084565;-4.435114
-0.18767472;-4.0684643
1.1533812;-4.1100206
-0.6171256;-4.024034
0.1246382;-3.8647788
-1.1170809;-4.161864
0.70282733;-3.995784
1.7090192;-4.104583
1.572358;-4.1936674
-1.6030917;-3.9905512
1.9260598;-4.625459
-1.3223459;-3.8313236
0.38303465;-4.1536818
-0.1465017;-4.15887
-1.7908051;-3.9418657
-1.0421326;-3.8559008
2.350453;-4.210608
0.66355574;-4.2728395
-1.0866818;-3.6852517
-0.5944109;-3.7309554
-0.03931424;-4.23522
-0.6489705;-4.234665
1.5396717;-3.9189513
-1.3885047;-3.6906962
-1.5818136;-4.003113
-0.7881241;-3.8515308
1.3429645;-4.1581316
0.72732365;-4.086882
-0.28952858;-4.344512
-0.9189778;-3.785074
-2.4475822;-3.7028203
0.5214872;-4.2852597
1.9875292;-3.8245497
1.3883456;-4.1150064
1.9604927;-3.4828873
-0.71196216;-4.1006455
-0.9698691;-4.091961
0.3497408;-4.421524
-0.6981799;-4.32751
0.4751255;-4.241028
-0.82893175;-4.1444473
1.958114;-4.0430017
-0.48534238;-4.344368
-2.349866;-4.366021
-2.3158784;-4.0680733
0.38220555;-4.014819
-2.4375834;-3.679318
2.061627;-4.115819
-0.19301832;-3.803545
-3.112317;-3.5658967
-2.6529827;-3.7835808
-1.2166088;-3.808096
-1.5571408;-3.9102778
-0.33307105;-3.737236
-2.5266538;-3.9317596
0.34233952;-3.9328673
1.2415051;-4.044631
-1.7699751;-3.8749812
-0.4812972;-3.7469895
1.6601163;-3.9112988
1.9637424;-4.249709
-0.13871966;-3.8845668
0.8051496;-4.53989
-0.061358206;-3.5615356
1.7866455;-3.8980136
-0.94117886;-4.1241655
2.9992952;-4.1943774
2.0540538;-3.9520428
-1.2939513;-3.708008
-0.88719004;-4.1227612
1.380962;-3.9826798
-2.5677896;-3.8098989
-0.55947256;-4.0573673
3.4664793;-3.9813285
-2.9815102;-4.0902114
2.0183291;-4.1509657
2.2269745;-4.157422
