a_values;Rep1;Rep2;Rep3;Rep4;Rep5;Rep6;Rep7;Rep8;Rep9;Rep10;Rep11;Rep12;Rep13;Rep14;Rep15;Rep16;Rep17;Rep18;Rep19;Rep20;Rep21;Rep22;Rep23;Rep24;Rep25;Rep26;Rep27;Rep28;Rep29;Rep30;Rep31;Rep32;Rep33;Rep34;Rep35;Rep36;Rep37;Rep38;Rep39;Rep40;Rep41;Rep42;Rep43;Rep44;Rep45;Rep46;Rep47;Rep48;Rep49;Rep50;Rep51;Rep52;Rep53;Rep54;Rep55;Rep56;Rep57;Rep58;Rep59;Rep60;Rep61;Rep62;Rep63;Rep64;Rep65;Rep66;Rep67;Rep68;Rep69;Rep70;Rep71;Rep72;Rep73;Rep74;Rep75;Rep76;Rep77;Rep78;Rep79;Rep80;Rep81;Rep82;Rep83;Rep84;Rep85;Rep86;Rep87;Rep88;Rep89;Rep90;Rep91;Rep92;Rep93;Rep94;Rep95;Rep96;Rep97;Rep98;Rep99;Rep100;Bias;RMSE;Abs Bias;Corr
1.23281272917799;0.8491508;0.87957036;0.86517185;0.8957505;0.8883924;0.8710847;0.8480147;0.9055062;0.89674073;0.89149356;0.82968765;0.84647727;0.93889916;0.84102815;0.88208467;0.8525469;0.9022182;0.8970967;0.88507456;0.89485794;0.8880808;0.8553058;0.8732422;0.9098965;0.8889406;0.84884113;0.868349;0.8094739;0.89248264;0.894536;0.8542286;0.8734103;0.87312055;0.919038;0.9157481;0.87387466;0.8460828;0.90039325;0.86043197;0.848469;0.90039647;0.9000419;0.88966;0.9131328;0.8629944;0.8499805;0.9071823;0.8624949;0.87386984;0.8891046;0.8660519;0.9065841;0.92636067;0.8480355;0.8735218;0.90017456;0.8910818;0.90416783;0.8803677;0.83721167;0.89226854;0.89462745;0.8858121;0.9157142;0.8650408;0.88493824;0.8398423;0.8601268;0.8252671;0.86423445;0.9003124;0.8970973;0.89692986;0.86924094;0.9297234;0.8794719;0.87138486;0.8707509;0.90124583;0.881807;0.86584455;0.8837698;0.9200052;0.87988836;0.88689923;0.8699414;0.9295705;0.89594907;0.8064998;0.86533993;0.9031822;0.90987074;0.88696116;0.8910862;0.8559704;0.8950747;0.8922293;0.83602726;0.91009074;0.8652458;0.35268782228044543;0.3536429605517182;0.35268782228044543;0.6481999873040859
1.13410420876502;0.85438085;0.8080218;0.8144072;0.81180334;0.8564139;0.80919844;0.80339575;0.7988349;0.8117014;0.7870439;0.8043704;0.8402125;0.8259723;0.8116746;0.81916106;0.7783235;0.835055;0.7537059;0.82322127;0.8085411;0.7654311;0.8503918;0.83151764;0.8119239;0.8274603;0.8251154;0.8545126;0.7918747;0.7953057;0.86721927;0.8517292;0.76477456;0.87054384;0.8106278;0.795108;0.7883439;0.8089546;0.7655559;0.82918406;0.8300169;0.7572404;0.78084487;0.7546149;0.8835168;0.8520218;0.7828533;0.81202924;0.8127943;0.772839;0.8051312;0.8659891;0.7523689;0.8327392;0.8054649;0.8320581;0.8011072;0.87580687;0.8406659;0.84153605;0.8841828;0.8177654;0.7537856;0.81270427;0.80436105;0.82047504;0.7726379;0.7686302;0.8018482;0.83412004;0.84777486;0.8061351;0.8029741;0.8058874;0.8035443;0.8233021;0.8344074;0.82889026;0.8046465;0.7795342;0.81413585;0.7721099;0.8360836;0.7976762;0.76692855;0.8354697;0.83907765;0.7729916;0.81486017;0.7990156;0.7680913;0.7992228;0.81139076;0.84406495;0.8709001;0.7517702;0.8489496;0.79396385;0.8278475;0.80915475;0.80773014;0.3216872678375146;0.32319653458188186;0.3216872678375146;
1.73858558148776;1.2858948;1.2352195;1.2324498;1.1760615;1.2491823;1.2305328;1.2400119;1.2547865;1.2639931;1.2481716;1.2254124;1.2139004;1.2231293;1.200892;1.2998657;1.192675;1.2301152;1.2148304;1.1864595;1.285235;1.2755982;1.2247001;1.0328854;1.2605464;1.3124734;1.1661056;1.2251551;1.1993395;1.2302247;1.2694131;1.2787036;1.2236315;1.2207144;1.2802272;1.2818722;1.3050908;1.25088;1.1501551;1.2196985;1.2445732;1.2900409;1.239166;1.3266954;1.2208611;1.2264479;1.2450969;1.1799614;1.2123266;1.1872829;1.2733073;1.1896592;1.2225498;1.198213;1.2480948;1.3025134;1.2552065;1.2189189;1.2537413;1.2211043;1.2709343;1.0636935;1.1538802;1.173086;1.2265829;1.2490191;1.2472029;1.2580439;1.3026605;1.2881849;1.2560622;1.2492086;1.2294382;1.2404648;1.2301828;1.2707733;1.2461942;1.1475053;1.2505534;1.2237527;1.2591367;1.3049226;1.1437396;1.1797993;1.2787365;1.310433;1.2242612;1.3263538;1.2285892;1.3263217;1.2485187;1.2439399;1.1673725;1.1972663;1.288013;1.2962254;1.316165;1.2432777;1.2563231;1.2324622;1.2609816;0.5009630116883378;0.5034126009589158;0.5009630116883378;
2.11050586072989;1.4611845;1.4413055;1.4974102;1.4079342;1.4531968;1.4451624;1.484391;1.4948932;1.4812338;1.3937804;1.4111602;1.4972169;1.1355118;1.4751544;1.4130434;1.3836384;1.4993265;1.463387;1.3924545;1.4431542;1.4967731;1.460261;1.4118398;1.3998377;1.410921;1.3987336;1.3962272;1.3579874;1.4442255;1.4207655;1.4660684;1.4087343;1.4192244;1.4696083;1.4131274;1.4730535;1.4275345;1.4213687;1.4886091;1.4812554;1.4040695;1.4721437;1.4490047;1.4671563;1.4460436;1.4853449;1.4304545;1.4933425;1.4209404;1.4128326;1.4712671;1.4464153;1.4128959;1.4429604;1.5041162;1.4384258;1.484135;1.4372199;1.3713382;1.5034467;1.429871;1.3966818;1.4828696;1.3784457;1.4481755;1.3594502;1.4590678;1.438219;1.4524716;1.4655297;1.4038328;1.425756;1.4946281;1.4545234;1.3908343;1.4494367;1.4229794;1.523723;1.4408276;1.4668702;1.4575472;1.5485432;1.3451437;1.4268711;1.4677418;1.4131325;1.4509524;1.5395993;1.5438054;1.3812833;1.428834;1.4775121;1.4122149;1.4534178;1.3706284;1.3301654;1.520572;1.3618813;1.4210856;1.4825468;0.6709866639811553;0.6731188132447892;0.6709866639811553;
0.770226868996199;0.53100175;0.50031173;0.47229558;0.42931813;0.5067989;0.57107115;0.5555812;0.52684927;0.56888443;0.4540426;0.55678123;0.47665888;0.52343136;0.49738035;0.40332827;0.488573;0.49170363;0.44233057;0.5182526;0.50327337;0.5546353;0.46464834;0.50148743;0.5146392;0.5298679;0.53221744;0.507944;0.5017149;0.49458194;0.51986617;0.43036747;0.45787174;0.52066475;0.53462875;0.48598394;0.5331421;0.46236685;0.5171151;0.51093525;0.4974344;0.576357;0.49479446;0.4733273;0.5263031;0.5154997;0.4905286;0.5341838;0.47951654;0.4284017;0.48073038;0.49946803;0.49635974;0.4781356;0.5289454;0.47781223;0.45269775;0.51386064;0.47955075;0.4251509;0.5344413;0.51601726;0.49323523;0.51625293;0.47542596;0.5489811;0.51980793;0.4927414;0.44440675;0.49768323;0.46823382;0.52232295;0.53031766;0.45311904;0.46692404;0.5308546;0.47694334;0.49797243;0.50556135;0.46642062;0.53584254;0.5394019;0.488924;0.5030706;0.48327813;0.4853951;0.47740299;0.49802455;0.46988425;0.5205968;0.52673584;0.49925405;0.47415182;0.48993477;0.48280266;0.548038;0.5798657;0.49180076;0.4994057;0.44168752;0.5173826;0.27070539058166393;0.2729020381710835;0.27070539058166393;
1.90147392426887;1.3517152;1.3581449;1.3436236;1.3522135;1.3304918;1.3685079;1.3944252;1.4000173;1.339142;1.4186027;1.3773049;1.3810132;1.3078322;1.3496618;1.312176;1.3285633;1.3490078;1.2955911;1.3505745;1.3897966;1.4088082;1.3922343;1.4128101;1.4152504;1.3670163;1.3724364;1.2983766;1.3419671;1.3154821;1.3780879;1.4002857;1.3820114;1.3403949;1.230728;1.3491224;1.3819584;1.30769;1.3670021;1.411571;1.3597877;1.3492408;1.3438759;1.3272306;1.4371638;1.2672305;1.4186642;1.2878941;1.3201214;1.3713684;1.344122;1.3612971;1.3134987;1.3537657;1.3469635;1.3666171;1.3527498;1.3826061;1.3462174;1.2742547;1.3925271;1.3337433;1.4024973;1.2832243;1.3138391;1.334886;1.342099;1.2735598;1.2677256;1.308416;1.3680311;1.3272076;1.3760257;1.3441368;1.3415608;1.3788955;1.3801309;1.2964928;1.322379;1.3833313;1.4187332;1.4021406;1.3361545;1.375625;1.3811748;1.3706274;1.3131188;1.4020944;1.4112734;1.3195097;1.3121517;1.304197;1.395352;1.397403;1.4560698;1.455986;1.3244082;1.3747457;1.310402;1.2696215;1.4102303;0.5473935571805526;0.5491332962282506;0.5473935571805526;
0.659423497569008;0.61609894;0.60300046;0.59467036;0.55999243;0.5961662;0.5895624;0.6199564;0.56356686;0.5496371;0.5248912;0.624543;0.558596;0.6056447;0.5751664;0.5971109;0.5906468;0.5727747;0.5708031;0.56193167;0.6277116;0.60250884;0.61316675;0.5658939;0.5708418;0.6196837;0.649408;0.59394485;0.5966568;0.55887896;0.52360815;0.6032722;0.55889463;0.59372723;0.58383167;0.6419505;0.573397;0.5633312;0.5510425;0.6335296;0.59070414;0.5889646;0.64328915;0.57248574;0.5701373;0.58029497;0.59363544;0.53;0.52600396;0.61446244;0.5924854;0.64209384;0.58134395;0.55832094;0.5502899;0.6211822;0.54001725;0.54388434;0.5910971;0.58762014;0.5959042;0.59142804;0.5916034;0.62545866;0.6424922;0.5449927;0.5432972;0.54251826;0.5488833;0.5575852;0.5615232;0.5479067;0.5522293;0.5601966;0.57696253;0.54388577;0.57128817;0.5506988;0.5684184;0.7736693;0.55776936;0.57238144;0.56819284;0.55846614;0.59627557;0.5437663;0.6089238;0.5903201;0.5938891;0.57381886;0.62407076;0.57292217;0.6021602;0.54439527;0.607411;0.54210544;0.54339385;0.54785556;0.5494346;0.5843843;0.5914023;0.07759716654960631;0.085269075984624;0.0798820826474968;
0.936850185428413;0.5801543;0.6684876;0.6096912;0.6505341;0.6476522;0.64405286;0.6308343;0.6842693;0.6862957;0.72551835;0.6502722;0.66034496;0.61796993;0.62391275;0.71085185;0.7021404;0.53868824;0.6673564;0.67259634;0.6970468;0.6833934;0.69490016;0.61324173;0.625163;0.6432925;0.6078208;0.65273684;0.66861516;0.65395725;0.6425504;0.6599597;0.6428738;0.6468139;0.6736358;0.6341102;0.66234076;0.6404334;0.64898145;0.66019243;0.6760805;0.6023992;0.66061866;0.66467136;0.69068426;0.6156602;0.66050404;0.70053625;0.6584925;0.6560305;0.63122743;0.66806656;0.6903672;0.67025816;0.61720693;0.62663156;0.6220274;0.5927219;0.5913349;0.6499107;0.6658761;0.7043931;0.6242841;0.6478585;0.69492507;0.62189674;0.6689127;0.6677304;0.6289929;0.6808161;0.67524064;0.63811904;0.6162012;0.68315345;0.60939765;0.64621675;0.66520804;0.6504995;0.6496634;0.61595625;0.6536724;0.63999736;0.6613804;0.6530372;0.6320723;0.6592891;0.6920091;0.61231714;0.67311364;0.6305843;0.6651714;0.6231006;0.65066165;0.70532215;0.581791;0.6780743;0.64815366;0.69258296;0.60038674;0.682099;0.6508276;0.28574920300081563;0.2875408579085588;0.28574920300081563;
0.797962214666815;0.5308826;0.4942774;0.5349888;0.5050314;0.5210266;0.5326591;0.6058366;0.5218496;0.5375094;0.58767396;0.58841443;0.5577801;0.48947793;0.5236969;0.54820955;0.52898353;0.5265365;0.510247;0.5249969;0.5166633;0.5382149;0.4917544;0.55061036;0.4993228;0.57735175;0.53707504;0.5216081;0.6489736;0.5557676;0.45202985;0.54649925;0.55418694;0.5369014;0.54645;0.5973657;0.4991571;0.54493743;0.55310637;0.5634933;0.5010985;0.552156;0.5919826;0.5515064;0.5733686;0.5730676;0.53310716;0.5630849;0.52314144;0.5225861;0.5336086;0.5191893;0.56441;0.5739065;0.5866558;0.54969305;0.5379673;0.5726117;0.52458125;0.5053069;0.5378234;0.5485255;0.5060215;0.63841826;0.5271423;0.55482215;0.5485776;0.5410817;0.543449;0.55994445;0.49146613;0.5621254;0.56365836;0.59040487;0.48956788;0.5442786;0.5301862;0.5287359;0.54656106;0.5256721;0.5659346;0.5787567;0.48712322;0.56368816;0.54795307;0.5510978;0.5144375;0.5032053;0.54074556;0.5291328;0.5442267;0.53752226;0.5309961;0.5299814;0.504184;0.559715;0.53281635;0.5186104;0.57658875;0.5516026;0.577445;0.25617418797633135;0.2580877629753574;0.25617418797633135;
1.08483405442007;1.0146917;1.0706412;0.9586957;1.1265552;1.0489633;0.97565895;1.0107416;0.99624115;1.0738685;1.0862387;1.0621368;0.99537504;0.9160547;1.0682927;1.1009122;1.120883;0.98537946;1.1441947;1.0762603;0.9903039;1.0924702;0.92348313;0.9284085;1.0041497;0.9853212;0.97204477;1.1004049;0.96650225;1.1384487;1.1489695;1.0158519;1.0655296;1.0418149;0.99619025;1.0472943;1.0618786;1.1327165;1.0272882;1.0737073;1.0638196;1.1273377;1.1629272;1.1511137;1.0698174;0.9407519;1.0223086;1.072534;1.0513852;1.0806727;1.1177218;0.97202957;1.0374624;1.1840881;1.1129441;1.1339649;0.9771546;1.1305016;1.0375879;1.0856609;0.99114823;0.82081175;0.91708213;1.0774387;1.1375216;1.0244249;0.938413;1.0472995;1.1396308;0.98925376;1.1529784;0.9675247;1.002684;1.1167771;1.0172552;0.9916344;0.9836444;0.93828094;0.9970999;0.99096507;1.0373303;0.9875677;1.1067578;0.9987154;0.97144943;1.0819639;0.98890597;1.1064954;1.2136884;1.0273606;1.0928829;0.9789555;0.9574734;1.0367501;0.9970806;1.1267091;1.0873162;1.057827;1.0684988;0.97383827;1.138049;0.04129574091203633;0.08193234458264384;0.06673251462367226;
