Thetas Estimation;Log Var Thetas Estimation
0.6499038;-4.1336303
-2.524244;-3.9430537
-0.77652794;-4.330026
-0.09220919;-4.4621243
-0.7348125;-3.5806746
2.9564025;-4.3918195
0.18774465;-4.3692036
0.33393815;-4.1149564
0.015935212;-3.6632605
0.28769395;-4.534137
0.13084689;-4.082112
1.5510895;-4.4262156
2.0286381;-3.4539285
-3.0064154;-4.2426515
1.8656563;-4.3039083
1.5953244;-4.425556
-2.4200962;-3.9168663
-0.5309203;-3.6383533
1.2973161;-4.6428094
1.1627145;-4.520724
-0.9304447;-3.9478555
-0.18204542;-4.012327
-2.4165044;-3.719842
-3.093244;-4.281745
1.3172203;-4.1406355
0.9382076;-3.5197268
-2.1165917;-3.6669965
1.941398;-4.63269
0.32704768;-4.504857
2.497168;-3.6081963
-1.3599702;-4.096536
0.47327998;-3.836481
-2.343552;-4.050022
1.9301387;-3.8516955
0.4354646;-4.2404475
1.144869;-4.0981894
-1.3800294;-3.84445
0.19904223;-4.1161118
-1.6861638;-4.2982464
-2.7730362;-3.7199893
0.4390786;-4.0727596
-2.3657622;-3.8964963
0.7116921;-4.181044
-2.2192204;-3.53303
0.91594887;-4.512126
-0.20726281;-4.0668154
-2.1969063;-3.8165708
-2.576887;-4.636897
1.0092684;-4.4293923
2.743509;-4.5323563
3.2262712;-4.3137603
-0.38421413;-4.339863
-1.902838;-4.5510206
-2.3207054;-3.57203
-1.4497712;-4.3903074
0.039030135;-4.164164
-1.6347255;-4.069198
0.4947922;-4.353694
1.6041551;-4.7099147
-2.5926511;-3.684073
-1.6202949;-3.4370208
-1.5104332;-4.1781254
1.560296;-4.4127154
-2.4348145;-3.826429
1.1802591;-4.236891
-0.5311455;-4.1423984
1.4665979;-4.2090216
-0.7453581;-4.0427666
-2.1284556;-4.0215087
0.43136784;-3.8446221
2.4029984;-4.799766
1.0339372;-4.4734955
1.1120504;-3.69421
-1.0259002;-4.359313
3.0342696;-4.133556
1.0424424;-4.173731
-2.3502285;-3.7196784
1.6063043;-4.3493214
2.0613728;-3.8373418
0.56954896;-3.9634953
-0.68830377;-4.269639
1.6025558;-4.7581906
0.6149595;-3.8122668
-0.09369779;-3.9476714
-1.3918575;-3.8604975
1.81421;-3.989419
1.8581704;-4.406683
-1.9407672;-4.20601
-0.7871984;-4.300083
1.3763691;-4.445127
1.8417734;-4.1676354
-1.8086469;-3.9709258
-1.6778896;-3.9754906
0.35713986;-4.2177444
0.61768544;-4.405071
-0.69272363;-3.9765415
2.1895664;-3.9960666
-1.1371802;-3.893156
-0.16309558;-3.756401
1.0334626;-3.892169
0.2374902;-3.8517346
-1.8979652;-3.8515134
1.4337718;-3.7661052
-2.5516906;-3.4898071
1.0219827;-4.0925136
-1.5126958;-3.8434157
-0.9531146;-4.37197
