Thetas Estimation;Log Var Thetas Estimation
0.7355876;-4.569721
-2.6771495;-4.0615044
0.360244;-4.3720083
0.2153467;-3.7456098
-1.4360685;-3.4963264
3.066792;-4.318064
0.5236161;-4.194558
1.2188647;-4.3101892
-0.2813171;-4.5591164
0.1458726;-4.123263
-0.32748973;-3.6114855
0.29554987;-3.705854
2.346517;-4.288741
-3.043824;-3.4629433
1.3061649;-4.214834
2.1113079;-4.8162465
-3.0018997;-4.0335693
0.30365208;-4.3184814
2.2270908;-4.4886565
1.771523;-3.8687992
-0.92322767;-4.467327
-0.109763525;-3.9347749
-2.6481164;-4.005853
-1.820427;-3.993648
0.15194356;-3.8311517
0.35291132;-4.5622234
-2.4162748;-3.8188324
1.6573207;-4.1086116
2.3004465;-4.2987084
0.8307692;-3.6876166
-0.4038335;-4.1432185
-0.58538234;-3.8381288
-1.5917205;-4.4030848
0.5708909;-3.784059
0.017063186;-4.363819
1.144276;-3.815795
-0.7607213;-3.4237702
-0.7230476;-3.8201602
-1.3097566;-3.8726025
-2.527416;-3.9089336
2.0452223;-3.7403445
-1.7425246;-4.487342
0.10310224;-4.4817963
-2.3080924;-3.979383
0.2685804;-4.0898676
-1.0417098;-3.7725806
-1.1210511;-4.2743626
-3.4789677;-4.3120785
1.5847425;-4.2621145
1.8591546;-3.8191025
2.850777;-3.8677244
-1.0426645;-4.595559
-0.16795032;-4.565264
-1.5025501;-3.6120338
-1.7146989;-3.5503488
-0.8108109;-4.669591
-2.1983862;-4.287225
2.2281258;-3.9957287
1.7522129;-4.2398887
-2.8667321;-3.8032165
-2.9439204;-3.8673322
-0.46797964;-4.0337405
1.9736661;-4.394786
-2.4229267;-3.4330633
1.5847051;-4.082582
-0.66360235;-4.1997666
0.6627747;-4.0967445
0.06957933;-3.8859625
-2.2379684;-4.722414
0.49094954;-3.9222994
3.4088407;-4.5784526
1.6481034;-4.5261607
2.3223917;-4.1314745
-0.986542;-4.552431
2.476205;-4.286949
1.5612266;-4.572217
-2.3687708;-3.6988926
2.0720127;-4.069595
1.5840995;-3.8186636
0.4387944;-4.159563
-0.9673511;-4.625297
1.478465;-4.2969127
2.108072;-4.0035048
-1.1133966;-4.5690556
-1.3220571;-4.502266
0.5713241;-3.2859173
2.3855329;-4.3126154
-2.0463889;-4.7337523
-0.7518935;-4.319285
2.2424963;-3.7860482
1.8045443;-4.6850686
-2.1899676;-3.4471867
-1.8262593;-3.8012934
-0.5466912;-3.9794753
0.1594263;-4.0431037
-0.96869075;-3.957796
1.3909398;-3.9235642
-0.1592634;-3.8946257
-1.7793126;-3.6066365
1.0188754;-4.4916997
1.8789018;-3.7219665
-2.293427;-3.7934608
1.9783226;-4.5033803
-1.9856813;-3.8194163
0.12501818;-4.418458
-1.334268;-3.956706
-0.06386639;-4.2765822
-1.0107955;-4.333493
0.89523983;-3.9184203
-2.8356583;-2.9175737
0.9585308;-4.1202197
-0.8263823;-4.1756797
0.24600324;-4.4036436
2.018328;-4.559076
1.7152238;-4.3966093
-0.3964935;-4.301107
-0.622378;-4.062076
-2.5949662;-4.3304405
-2.7092667;-4.0215244
-0.6743245;-4.4929433
1.2864232;-3.9836235
0.3203608;-4.5457125
-1.041476;-3.670955
0.908831;-4.5129795
2.2894766;-4.221743
-1.031096;-3.7591712
2.2407663;-4.4150367
0.49746618;-3.862588
-2.4106784;-3.7340326
-2.489634;-4.2133
-1.4771813;-4.1556716
-0.43067944;-4.027627
2.9638283;-4.1071796
-0.4671198;-4.0137076
1.3350307;-4.520858
-2.6107259;-3.8721719
-1.6856179;-4.1012096
0.70928836;-4.2822866
1.9216026;-4.745786
2.0836906;-3.7747908
1.2458525;-4.14586
-0.005841255;-3.9864125
0.3341253;-4.500775
-2.2700837;-3.4296758
0.8754116;-3.6492481
-3.0894701;-3.8735344
-2.8861122;-3.7360451
1.9550887;-4.186937
-1.3836254;-3.6124375
0.22673473;-4.5272455
1.481423;-4.5473084
-1.2540793;-4.3032417
0.51242554;-4.1577907
1.1950815;-4.152686
1.2395197;-4.0801926
2.2991524;-4.490821
-0.72936976;-3.960281
1.9445721;-4.1340756
1.8359007;-3.7630548
2.3264008;-4.368686
0.2845099;-4.2276835
-0.91113555;-3.9093742
0.72503436;-4.5300817
-2.8785567;-3.417194
1.0820068;-3.7120056
-0.25979283;-4.061492
2.312804;-4.2219405
-2.6162152;-3.7398627
2.2124488;-3.8038023
-1.8365446;-4.2971377
0.21779966;-3.8481336
2.2991889;-3.9215555
-0.9949591;-3.8211648
-0.7888522;-4.1751666
-1.9640088;-3.6818838
2.3395095;-4.236826
-0.22237915;-4.328471
-1.6166865;-3.9517457
-2.3311577;-4.177329
1.8022836;-4.2478566
2.2046978;-4.6712656
2.710685;-4.0198483
-1.292205;-3.94687
-2.5052187;-4.154495
1.1779813;-4.1046925
2.317743;-4.518812
1.629138;-4.3213735
-0.05254531;-4.0055156
2.6049407;-4.187845
2.1125658;-4.2103868
1.5829164;-4.2404723
-0.26080018;-3.9857426
-1.1353462;-3.8700917
2.7834623;-4.0379863
1.5303187;-4.3356714
1.3156704;-3.9838445
1.5208899;-4.2248054
-1.024977;-4.0417633
-0.97422373;-4.1992445
2.0588648;-3.9601152
0.894601;-4.4819117
-2.2778945;-3.9158764
2.342227;-3.753977
-1.3561357;-4.152105
-1.3755711;-4.5144987
0.100133955;-4.092522
1.9613215;-4.59688
-0.34110725;-4.022338
-2.7523284;-4.395931
-2.5661738;-4.1266646
-1.8931693;-3.6258855
-0.63555974;-3.8757741
-2.5027092;-3.745251
2.7581418;-4.171301
-1.1409574;-3.899482
-0.12067991;-4.543444
0.69418716;-4.5501275
2.107016;-4.0639186
-2.217848;-4.149029
1.3485974;-4.408348
2.3311763;-4.2747912
1.6553059;-3.9066749
2.3632743;-3.9742744
-1.9304951;-4.0290365
-1.1346172;-3.5557954
-0.050959244;-4.4349318
1.7942767;-3.9339821
-1.3878007;-4.0372605
1.3619751;-3.946449
0.30400208;-4.5596924
-0.90877926;-3.7103977
1.9669808;-4.469962
0.35922816;-4.1297097
1.4488453;-4.7626595
2.9635563;-4.1296945
1.5902156;-4.414718
2.4383821;-3.8927834
0.69909286;-3.726839
2.5210006;-3.8477886
1.6014615;-4.3939095
-0.5155673;-4.3608747
0.9842305;-4.094912
1.5124706;-4.0432014
-1.7452781;-3.8241467
1.4460171;-4.488774
-2.7304306;-4.08314
3.0321925;-4.077106
2.5120325;-4.154944
0.24742442;-4.0945253
-0.81329286;-4.412947
1.0765673;-4.4962115
-0.5214489;-4.507446
0.6263511;-4.342463
0.58444285;-3.316153
2.4480877;-3.7749736
-0.28873426;-3.99504
1.350116;-4.232557
0.8527522;-4.40094
0.42278227;-4.1848845
-0.89366376;-4.3183007
2.4579246;-3.9961312
-2.1860921;-3.8818264
2.7076898;-3.8674293
1.2266701;-3.932666
-0.8463458;-3.8847294
2.5114598;-4.0978746
2.4884844;-4.5304084
1.6159184;-3.8766394
2.5288036;-4.9361787
-0.27980977;-3.2209432
0.7500503;-4.372465
-2.3130221;-4.3426805
-1.8994625;-4.117977
0.060484767;-3.864684
-1.0124027;-3.7085779
0.27883637;-4.5094147
-0.10414406;-3.3385139
0.038529307;-4.3276873
-0.9768021;-3.6468883
0.04498683;-4.112508
-0.7319697;-4.180151
-3.2886276;-3.9225116
-1.9109809;-4.677331
-2.031523;-3.9532087
-2.130308;-4.051663
