Thetas Estimation;Log Var Thetas Estimation
0.22509506;-4.1763306
-2.1187236;-4.0956984
2.448944;-4.0494537
0.9924963;-4.378583
-1.6558518;-3.9572098
3.5437152;-4.01951
-0.3142433;-4.421053
1.8415616;-4.1647077
0.96198314;-4.010525
2.3586981;-4.179309
0.81310314;-4.3020287
1.7373612;-4.301497
3.6210191;-3.484561
-2.6820345;-3.8177984
2.0687287;-4.217793
3.3707676;-4.185606
-2.3212855;-3.9809604
-0.8233193;-3.8558805
1.6569667;-4.124207
0.6117637;-4.2471066
-0.73877096;-3.959871
0.23766285;-4.0917997
-2.4783833;-3.98503
-1.0186315;-3.9230123
0.059535593;-4.478738
0.5769751;-4.2484074
-1.46684;-3.848259
1.3725648;-3.9297602
0.7327454;-4.3896737
2.3675234;-4.067795
-0.48414883;-4.011959
0.47889978;-4.2067986
-1.2308953;-3.7134154
0.63252205;-3.8054988
0.40480435;-4.085718
1.577255;-3.8759098
0.8863452;-4.05828
-0.7491303;-3.918311
-0.6770784;-3.9545844
-1.8093226;-3.8574
1.8334587;-3.6557372
-2.4735494;-3.7275193
2.1136773;-4.1657
-1.9681222;-3.5891047
1.7515287;-4.163336
-0.3297995;-4.5168934
-0.1524231;-4.170447
-0.7392949;-4.0978565
1.9631746;-4.0529966
3.248298;-4.224066
3.3051088;-3.8707862
-0.13643768;-4.010466
-1.839879;-4.48615
-1.5959327;-3.7932038
-2.1805909;-4.072919
1.3923004;-4.0941715
-1.7319033;-4.1535635
2.7307916;-4.141906
2.388145;-4.4613814
-2.199209;-3.4769433
-2.1215115;-3.9520037
-0.1521922;-4.1259565
2.0559027;-3.8863208
-2.0291355;-3.8925617
1.5258892;-3.9130602
-0.32445502;-3.964149
2.755767;-4.0501156
0.43042916;-4.3372254
0.4903258;-4.443822
0.85567456;-3.6486068
2.8202255;-4.1475067
0.7027475;-4.356676
3.1780524;-4.1938295
-0.26841196;-4.153005
2.4848287;-4.166952
1.5462205;-4.4362383
-2.3741636;-3.676563
2.4921;-4.2022753
2.5819151;-4.462322
-0.36709723;-4.0458364
0.14029595;-4.188571
1.9344206;-4.4308567
2.8576112;-4.08241
0.08878942;-4.024472
-0.3176039;-4.2789984
1.5842433;-4.211116
2.6225402;-4.0816574
-1.1231862;-4.3097725
-1.4287393;-3.9425282
1.8715482;-4.05231
2.7908578;-4.203609
-2.3067422;-4.4903812
-1.0538502;-4.5399313
0.4374054;-3.7066612
-0.17036617;-3.7693057
-1.3181112;-3.9735842
1.5854518;-3.9068668
0.54992646;-3.7747262
0.96360964;-4.314025
0.5137267;-3.8543262
1.709161;-3.5815122
-1.3278692;-3.9608405
2.8132484;-4.2541213
-2.0408714;-3.6342518
1.7390113;-4.226428
-1.4131184;-3.8284554
1.3206427;-3.789557
-1.2204373;-3.8326142
0.69519347;-3.8934515
-2.0671403;-3.4745212
0.85944384;-4.3212156
0.6274076;-4.454381
1.393187;-3.622236
3.1808426;-4.329405
1.1060615;-3.875153
-0.42661923;-3.9840982
-0.14331178;-4.201166
-0.9273227;-4.060568
-2.245604;-4.0998154
-0.48269296;-4.1780167
1.6406531;-3.9701567
0.25132522;-3.8603785
0.237441;-3.4816756
-0.69404155;-4.1285467
2.3535454;-3.9067388
-1.3610818;-4.2336445
3.4729192;-3.9146366
0.9581831;-4.1729784
-1.9040091;-4.247058
-0.8475493;-4.026186
-1.2043595;-4.1579123
-0.034160733;-4.36232
3.344773;-4.1586804
-0.011301398;-4.316345
2.6563067;-4.067008
-1.4226754;-4.2483845
-1.0008966;-3.923228
0.1401774;-3.9202302
1.7800932;-4.09954
2.8268716;-4.097936
1.6919563;-4.2228813
0.54754573;-4.483935
0.8998051;-4.1213026
-1.1427644;-3.9013283
2.1812623;-3.8714626
-1.4083109;-3.9458103
-2.115829;-4.0604887
3.0781908;-4.19888
0.6502626;-3.9886317
0.40244192;-4.4578347
-0.48171765;-4.309166
-1.2537906;-4.1290655
3.042278;-4.0689735
1.9881968;-4.1881104
3.0268247;-4.3024206
3.3186145;-4.3288984
0.9668214;-3.8759186
2.588792;-4.325861
3.5929615;-4.500576
3.0815852;-4.0134125
1.1456182;-4.226756
-1.5273638;-4.3030663
1.2843065;-4.308429
-2.0528028;-4.2107487
1.681926;-4.328039
-1.0970032;-3.8586793
2.8003068;-4.001098
-1.7804987;-3.4251933
1.2909036;-4.2494307
-1.8611476;-4.1766815
2.3866358;-4.2551184
2.3650901;-4.0602717
-0.5082623;-4.3619194
2.1041932;-4.0527515
-1.3254433;-4.1164
3.0483763;-4.165339
0.17917144;-4.236986
1.0851076;-3.9008937
-0.5121094;-4.152273
2.6050503;-4.2309895
1.6209838;-3.8390641
2.5961761;-4.302726
-0.94011396;-3.9477139
-2.216244;-4.1048775
-0.4297818;-3.7624185
2.5074892;-3.8360264
2.3103004;-4.083845
-1.5518861;-4.0451393
3.4127774;-4.1396847
3.2384102;-3.9766798
2.1179981;-4.0365944
0.44067854;-4.071218
-1.0062345;-4.10483
3.7188823;-4.220619
1.5519631;-3.943616
0.7669674;-3.995446
1.7051129;-4.2819147
1.1854556;-3.9897451
0.27538112;-4.265385
1.6683424;-4.1646814
1.831603;-4.0261497
-2.7468536;-3.6440544
2.0648012;-4.0825663
0.24254477;-4.263239
-2.5816891;-3.9960587
-0.21322298;-4.1687174
3.4088583;-4.0943756
-1.2874193;-3.6452963
-2.7231355;-3.7186286
-1.6655223;-3.6573021
0.1858876;-4.518288
0.12842259;-3.9930694
-1.1068814;-3.7710433
3.4813411;-4.2949004
0.52172405;-4.1251173
0.2881741;-4.243303
-0.47433755;-4.3239126
1.4248502;-4.401234
-1.1574774;-4.4528637
1.7877686;-4.044841
3.8160605;-4.0191474
1.292608;-4.172743
-0.301745;-4.00684
-1.3787339;-3.9601011
-0.7222267;-4.0866127
1.167212;-3.5737278
1.6038971;-4.37057
-0.27766806;-4.20309
1.3494174;-4.1940107
1.5224583;-4.042715
-0.7686567;-4.4164915
1.7900796;-4.222148
0.39169014;-3.8718786
2.2576122;-4.204004
2.7820282;-4.407547
0.8217891;-4.5080647
2.8533614;-3.94091
-0.126451;-4.026494
1.7163482;-3.964986
1.6152761;-4.1191826
-0.45590663;-3.746681
0.9364529;-3.8813694
1.5251124;-4.066285
-1.7802005;-4.1087875
0.32491866;-3.914328
-2.7254758;-3.7910714
3.2134237;-4.1476088
2.7288501;-4.3408804
-0.12487101;-4.3556232
-0.8789301;-3.7419407
-0.2753936;-4.032051
0.35244536;-4.1926193
1.6299741;-3.8608847
0.6504687;-3.8176253
3.2449844;-3.7982576
0.93488556;-4.185086
2.1048555;-4.2240562
0.10028888;-4.2641582
1.1355112;-3.891174
-1.5517113;-3.8909192
2.3095021;-4.0239754
-1.1198488;-3.9702632
2.984701;-3.883404
1.2705777;-3.898163
0.9938136;-3.912819
1.976634;-4.217005
2.8998325;-4.407356
1.6419222;-3.8192477
1.3220379;-4.1353
0.6645051;-4.5259776
1.1498706;-3.8706238
-0.5820625;-4.286847
-1.4461203;-3.773015
1.3598995;-4.3436327
-1.9479473;-4.369602
-0.984135;-3.8371487
0.7758154;-4.357635
0.872737;-4.311882
-1.5126066;-3.643019
-0.7497415;-3.7724526
-0.8626192;-3.8668435
-2.5916092;-3.8588748
-0.063124515;-3.9788616
-1.2804704;-4.1062374
-1.2279246;-4.317656
0.52996033;-4.171599
1.3058703;-3.9574275
-1.4262009;-3.963061
-2.6531422;-4.081216
-0.9444787;-4.002235
0.3648814;-4.170923
-0.26762107;-4.0287056
0.078814894;-3.6646287
0.5086975;-4.3465714
-1.8574021;-4.109847
2.9323604;-4.0838647
0.91252154;-4.5240526
-1.5373046;-4.151437
2.9755108;-3.88015
1.9838548;-4.0004473
-1.8470619;-4.1031055
2.2613358;-4.1748514
-2.174277;-3.7411842
0.61857927;-3.8262823
1.4183953;-4.00351
0.12691462;-4.19823
1.3761518;-3.9881113
1.3067906;-3.7509875
1.9703815;-4.556969
-1.3434665;-3.7769122
-0.45966807;-3.4636712
3.391754;-3.9854455
0.13532144;-3.8125024
2.6936371;-4.150009
0.39278072;-4.222212
-1.865751;-3.7042677
3.7057378;-3.6634111
1.2507293;-4.3742933
-1.9762866;-3.4792058
3.6250074;-4.411258
2.1079392;-4.0583396
-1.6506238;-3.915636
1.0483873;-4.207387
2.8876848;-4.128735
0.9045318;-4.230603
0.30463952;-3.9349654
-0.6373925;-3.9125483
1.8438492;-4.3876915
1.2172868;-3.7872946
1.104861;-4.149794
0.87968045;-3.9607253
2.173898;-3.7936618
3.1768043;-4.390318
2.6538098;-3.815058
-1.7423055;-4.108431
3.0125382;-4.3952
1.0402884;-3.930481
-1.1596587;-3.641294
1.0621877;-4.21876
0.21794179;-4.1161966
-1.4771497;-4.068893
2.6257386;-4.221823
-0.5071163;-4.4016232
-0.20094088;-3.7963567
0.6762831;-3.7738345
-0.41597754;-4.206438
0.27721938;-4.3152857
2.426991;-3.820506
-2.1127527;-3.777351
-1.2586119;-4.2386084
