Thetas Estimation;Log Var Thetas Estimation
0.09805818;-3.8952885
-2.009615;-3.7466564
0.066272944;-4.191936
-0.3079325;-4.1604023
-1.5835128;-3.8107624
3.0245013;-4.012599
1.3275158;-3.8655977
2.1570706;-3.7683153
0.47114375;-3.8329072
0.7634374;-4.9221845
-0.29735684;-4.0164933
1.8028371;-4.2283707
2.7094145;-4.057456
-2.9926164;-3.973373
1.59288;-4.1826167
3.0039814;-4.0558147
-2.4446747;-3.8560863
0.49266747;-3.7450356
2.2378855;-4.1278296
1.8533462;-4.2904277
-1.5818398;-4.2759733
1.5959882;-3.8764014
-2.743112;-4.1872454
-2.3943884;-4.090187
1.3430518;-4.0566907
0.8758005;-3.942278
-0.7263236;-4.3231235
2.7075288;-4.075581
1.7770183;-4.624685
3.123041;-3.9504352
-0.5153674;-4.345286
0.052553847;-3.9906702
-0.9683455;-4.2000937
0.9145863;-4.0366926
1.3923465;-3.8259444
1.9643756;-4.307631
-0.86296535;-4.097823
-0.45484066;-3.793344
-0.19088726;-4.3890615
-1.6594326;-4.30276
1.8467482;-4.6849575
-2.7400618;-3.8429437
1.1646525;-4.2311463
-2.7281535;-3.6025238
0.4314976;-4.2243595
0.9057076;-3.9525352
-2.1668663;-3.530095
-2.0353885;-4.441942
1.1240909;-4.2124515
1.9424638;-4.6337485
2.5453851;-4.4858527
-0.46142814;-3.8129845
-0.91021574;-4.002515
-2.3202176;-3.9189801
-2.742499;-3.9694047
-1.4259208;-4.1353507
-0.6002934;-3.8088865
-0.52016413;-3.5342355
1.6425322;-4.8604755
-1.9930696;-3.6842828
-2.2748709;-3.8392873
-1.4298652;-4.1055193
1.2251849;-3.9202485
-0.642254;-4.069645
2.0503736;-4.5813313
-0.915915;-3.803918
1.5991145;-4.54839
-0.4757773;-3.7749877
-2.5622613;-3.9374166
1.2812388;-3.7815075
2.3454213;-4.1231556
-0.057077374;-4.0497355
1.9353167;-3.5969067
-0.6848035;-4.386015
2.6306229;-4.495947
1.406616;-4.2900724
-2.464149;-3.8974295
0.89495647;-4.2213407
1.2728441;-4.231056
0.8262434;-4.4769053
-0.9004332;-4.0391493
1.172115;-4.329359
1.0530393;-4.02659
-0.008182839;-3.7471933
-1.2984612;-3.8713431
1.2012774;-3.781705
3.2776337;-4.219331
-1.7489998;-4.771816
-0.9210516;-3.928351
1.2911633;-4.331749
1.8779128;-4.3877163
-2.0362844;-3.7531443
-1.275009;-3.7297425
-0.25626665;-4.221273
1.113674;-4.103172
-1.3725544;-3.6673455
1.1607944;-4.0323973
-0.5725038;-4.162199
-1.5739678;-4.0842066
1.1177177;-4.3750224
1.219445;-4.0832314
-2.1219578;-4.1115775
2.5768747;-4.40491
-2.5363026;-3.6451707
1.00346;-3.720676
-1.9606733;-3.8958402
0.11796783;-3.9554262
-1.3154544;-3.5743852
2.559075;-4.004745
-2.1678104;-3.633184
0.20500952;-4.239765
-1.2904112;-4.124593
0.6985934;-4.174758
1.6098157;-4.545918
1.2363232;-4.11292
0.33468813;-4.086281
-1.6001034;-3.9741492
-0.38917166;-4.1884127
-2.7934175;-4.215086
-1.3984401;-4.5407667
1.6085933;-3.9293003
-1.113463;-4.1863136
-1.4049779;-4.4010506
-1.0717207;-3.87364
2.520732;-3.9554248
-1.395379;-3.9839768
2.5715904;-4.1737385
0.038680263;-3.8955302
-2.0940042;-4.0675144
0.059272036;-4.3254485
-0.09554842;-3.9725957
-0.69089043;-3.8945875
3.2564933;-3.8212051
0.27035603;-4.044554
0.80566776;-4.006949
-2.5135872;-4.280447
-0.7544168;-3.9748044
-0.4514912;-3.9724789
0.08627336;-3.806549
3.5341964;-3.6557913
1.5411233;-4.429241
1.2940965;-4.5953555
0.41526866;-4.438251
-1.509918;-3.6764717
2.6339297;-4.583943
-2.7404547;-4.0212436
-2.0421531;-3.7423525
1.8850044;-4.5239773
-0.7919954;-3.9838824
-0.35358518;-3.9847403
0.32800308;-4.127898
-0.9825896;-4.311012
1.1520462;-4.2768707
0.97756565;-4.281282
1.7582664;-4.1485133
3.2085037;-4.615049
0.783543;-4.0095997
1.0257626;-4.2828693
1.2549989;-3.751041
0.21902466;-4.250245
1.1972287;-3.95473
-0.94662344;-3.9837165
0.5836593;-4.3238525
-2.400611;-3.8000393
1.108572;-4.2850056
1.3380738;-4.355104
1.6170197;-4.7315726
-1.7415363;-3.5536609
2.7001934;-4.0812736
-2.7570682;-3.9117537
1.559557;-4.169255
1.9611629;-4.261228
-1.0945889;-4.248028
0.36946735;-3.9032874
-1.8304702;-3.6458974
2.5191498;-4.068477
-0.7875103;-4.1138186
-0.103211835;-4.3085656
-1.5759554;-4.124122
1.2871724;-4.6513524
1.9859878;-3.9674516
1.8735828;-4.066223
-1.5474812;-3.702757
-2.1356401;-3.8752408
-0.1542365;-4.103535
1.691033;-4.652995
1.6438203;-4.246504
-2.0726337;-4.2423453
1.6081487;-4.1912107
2.40405;-4.472157
1.166196;-4.1478357
0.38163912;-3.954441
0.4352441;-4.3864927
2.9389367;-4.1234536
3.155245;-4.325923
1.1453068;-3.7815633
1.2253588;-4.0401354
-1.2971184;-4.165406
1.0669745;-4.1940503
1.4850711;-3.8396306
2.7424066;-3.937099
-1.9696891;-4.1848946
1.7839289;-4.187019
-2.0536044;-3.7147593
-1.504864;-3.9699388
-0.8753971;-4.055661
2.1692333;-4.3483553
-0.3310418;-3.81006
-2.199904;-3.497037
-2.822719;-3.715486
1.0861421;-4.7610183
-0.4534858;-3.768571
-1.0870949;-3.9148788
2.3605082;-4.3990765
0.15538837;-4.042286
2.5178704;-4.4013042
0.4804155;-4.174424
2.5716472;-4.4094515
-2.3627315;-3.638863
-0.1547876;-4.1857467
1.3704557;-4.0878825
1.1489284;-4.1009727
1.0302976;-4.322513
-0.9763478;-4.5049767
-1.6046692;-3.9515285
-0.053064056;-3.970519
0.8315251;-4.868537
-1.211276;-4.154527
1.0653583;-4.113923
0.35705864;-4.217825
-0.80467534;-4.1836166
2.0057776;-4.01536
-0.08730548;-4.1706395
1.7978576;-4.50768
2.417693;-4.3558865
2.5644312;-4.34112
2.328904;-3.9598708
1.276797;-4.4715266
0.7552624;-4.48687
1.1104658;-4.3745747
-0.46636805;-4.4694004
1.5311936;-4.3056726
1.7486321;-4.356352
-2.7522357;-3.8674965
-0.34103706;-4.4096813
-2.984552;-3.7562652
3.0597198;-4.5044765
2.6792266;-4.371494
0.7662889;-4.284576
-1.1200422;-3.8563957
1.5421273;-3.8068862
-1.194776;-4.4515433
-0.21985808;-4.251109
-0.06986384;-3.6338086
1.129992;-3.834938
0.009475797;-4.115683
0.9343078;-4.1436596
0.28329647;-4.129371
0.4058996;-3.9932032
-1.7794043;-3.8095918
1.6073835;-4.387503
-1.8075387;-4.1602764
1.9988185;-4.4044857
1.4234334;-4.2901077
-1.3046943;-3.6635413
1.8857418;-4.010278
1.56022;-4.260942
2.5212686;-3.9000697
2.0137339;-4.3765006
0.017559685;-4.241227
1.0727319;-3.8338442
-1.0911566;-4.3108478
-2.618824;-3.9099846
1.1658218;-4.546104
-1.2996613;-3.7243237
-1.3007164;-3.740182
0.6770252;-4.373614
-0.23849489;-4.5366116
-2.1542704;-3.7555413
-0.539379;-3.812131
-0.97927773;-3.8248296
-3.225283;-3.931652
-0.26103127;-4.206858
-0.71640027;-4.208446
-1.8484429;-3.9706159
0.52874696;-4.277915
0.5644798;-4.0826283
-1.9824533;-3.5632524
-2.0885475;-3.887195
-0.92637324;-3.9357185
-0.10996498;-4.332452
-1.5039451;-3.9217725
0.40894976;-3.9073505
1.4078894;-3.9763632
-2.3473008;-3.6076164
2.3997808;-4.7976704
1.0033873;-4.132368
-2.523123;-4.062926
1.7603029;-3.8928328
1.4104393;-4.3654385
-1.3560829;-4.2650566
2.2498593;-4.0294714
-1.8651006;-4.103014
-0.45778027;-4.451964
-0.4076826;-3.9726253
-0.21188037;-4.4640326
2.2326355;-4.47946
2.3276107;-4.262737
2.140185;-4.1415343
-1.5885725;-3.9374614
-0.25756198;-3.6192718
2.0018885;-4.1117387
-0.37239614;-4.005705
3.2085068;-4.466077
1.2952439;-4.498978
-1.0772607;-3.4190273
2.4338725;-3.9068975
2.3780596;-4.2104955
-2.2666206;-4.028795
3.2595437;-4.4099855
0.59920526;-3.975873
-0.8117521;-4.0515175
1.0019284;-4.4918566
1.6927936;-4.197987
1.2458577;-4.0780406
0.4366413;-4.2166533
0.0048470795;-3.710266
0.855484;-4.1330495
-1.6386305;-3.7967768
-0.061689794;-4.3767323
-0.92320967;-4.2969275
1.5283462;-4.4170704
2.3092957;-4.0056505
2.3502681;-3.6505485
-1.7143006;-4.3910217
2.388838;-4.5680833
-0.13391383;-3.8975086
0.13163464;-4.09358
-1.0634186;-3.8646202
0.6427449;-4.4093943
-2.5182152;-4.0067983
1.7269019;-4.3724337
-0.17957631;-3.9645314
-1.8565708;-3.609302
0.7693157;-4.3021145
-0.3926374;-4.3165007
0.19736505;-4.6717076
0.7231134;-3.930717
-1.8579365;-4.1024313
-0.9504832;-4.275151
-1.4302808;-4.251593
1.1049507;-4.4401402
0.24505237;-3.7892933
-1.3805903;-3.5929365
-0.4042929;-4.1528697
-3.202037;-3.850762
0.2366012;-3.9023662
2.4673371;-4.3297567
0.05300924;-3.937437
1.359359;-4.215624
0.0713615;-3.8986373
-2.3032975;-3.8194952
1.6314647;-4.789951
-1.0695729;-3.9009566
2.0309565;-4.1984367
-2.7444537;-4.353681
2.4956708;-4.038169
-0.44282788;-3.941843
-2.141929;-3.7881994
-2.801948;-4.229175
-0.24305506;-4.5276356
-1.9295535;-3.766643
