b_values;Rep1;Rep2;Rep3;Rep4;Rep5;Rep6;Rep7;Rep8;Rep9;Rep10;Rep11;Rep12;Rep13;Rep14;Rep15;Rep16;Rep17;Rep18;Rep19;Rep20;Rep21;Rep22;Rep23;Rep24;Rep25;Rep26;Rep27;Rep28;Rep29;Rep30;Rep31;Rep32;Rep33;Rep34;Rep35;Rep36;Rep37;Rep38;Rep39;Rep40;Rep41;Rep42;Rep43;Rep44;Rep45;Rep46;Rep47;Rep48;Rep49;Rep50;Rep51;Rep52;Rep53;Rep54;Rep55;Rep56;Rep57;Rep58;Rep59;Rep60;Rep61;Rep62;Rep63;Rep64;Rep65;Rep66;Rep67;Rep68;Rep69;Rep70;Rep71;Rep72;Rep73;Rep74;Rep75;Rep76;Rep77;Rep78;Rep79;Rep80;Rep81;Rep82;Rep83;Rep84;Rep85;Rep86;Rep87;Rep88;Rep89;Rep90;Rep91;Rep92;Rep93;Rep94;Rep95;Rep96;Rep97;Rep98;Rep99;Rep100;Bias;RMSE;Abs Bias;Corr
-1.19497172531865;-1.11620454467622;-1.13271687141607;-1.12575592146863;-1.15994346223812;-1.1380675988097;-1.0860247361631;-1.13924994312112;-1.10674709157864;-1.08921389148273;-1.17000025200369;-1.11486442747721;-1.15794300200532;-1.13727508076768;-1.10797645958679;-1.17319060851352;-1.17025843269126;-1.11180269396573;-1.1623093870423;-1.14367149517763;-1.12489937413175;-1.1493768534377;-1.09820681723452;-1.12332727864853;-1.10677542814079;-1.16113544207181;-1.14351675602502;-1.16178227904449;-1.15514621577413;-1.11782281599202;-1.14935375969182;-1.13813510433346;-1.12432472298611;-1.10694635001652;-1.15249234088416;-1.13985827899061;-1.09736895978018;-1.18207612935266;-1.10459227768441;-1.10727331139749;-1.15298648238141;-1.15885173545161;-1.10922447793256;-1.14631914403945;-1.10450090994071;-1.12335471772968;-1.12198685198645;-1.15512582766245;-1.14906803978764;-1.11455641260963;-1.15891762802977;-1.15534254581101;-1.15817398285273;-1.11779998226673;-1.10761616556265;-1.1200053761978;-1.14497532734917;-1.14334344245018;-1.15919466339414;-1.13383510840476;-1.14663573843271;-1.13581278765661;-1.11187896345141;-1.0816102882213;-1.11774682111896;-1.17114774581716;-1.12680478744132;-1.15863291341316;-1.14587143174296;-1.13137263742195;-1.11311117587393;-1.13201165299762;-1.13079815633611;-1.15904166904112;-1.15083629759112;-1.13040212002024;-1.10981107320145;-1.18328698599925;-1.14759885118569;-1.16449862232463;-1.10156555905837;-1.13208350788339;-1.12837706571225;-1.17962929908211;-1.15955519752778;-1.1413276971377;-1.13876625061037;-1.11732143473313;-1.14371469677448;-1.13557540122434;-1.16022357757105;-1.16557205712179;-1.13983935665478;-1.12825681990365;-1.10099843234948;-1.13977708359186;-1.12609557595702;-1.15509216579004;-1.1561089900381;-1.15236912714963;-1.16233454661148;-0.058608727524493365;0.0629222602490467;0.058608727524493365;0.7927648216463635
1.40448341521631;1.41653503014401;1.43239537832741;1.4223049206884;1.39067100560559;1.36538439426414;1.47660290078745;1.38097039916929;1.39075756527246;1.43030022952598;1.37084839526147;1.38962635274995;1.43245441639716;1.43067245634245;1.43129807829865;1.39387712296646;1.3984277207174;1.40276409427095;1.41509407365715;1.40476754586335;1.39737161488319;1.39967084672559;1.39728734346534;1.45107562076825;1.44769184936899;1.43749288233168;1.38699076340092;1.40146180024231;1.39119269560448;1.42473919153165;1.35027609986136;1.38921347365212;1.4248376141991;1.44129791731813;1.36718855288721;1.43380237511126;1.39580965194077;1.40314261931168;1.41049870306868;1.41546969899938;1.42087231412293;1.38397242415981;1.4078465152554;1.4020885120568;1.39516134358448;1.41153669929702;1.38028229230998;1.43083979052066;1.40342100052832;1.43829484174968;1.40643815736257;1.35613923710022;1.39043714032778;1.44912715653775;1.43454668042366;1.40537054699685;1.40035194484081;1.43037426310907;1.37379162559431;1.43079233241354;1.39290933018092;1.3789252837081;1.4172440635059;1.39880251140884;1.44178008037438;1.40358536691667;1.37440505432492;1.35071737595044;1.4060852443329;1.41851563915294;1.38868162707194;1.45382479489367;1.43653654128949;1.41013262759232;1.39057004280709;1.44701983311866;1.44825578437506;1.32423429553213;1.39887321526158;1.42818596067493;1.39793169547266;1.42907404001738;1.43364913097798;1.33393334316177;1.41786159581071;1.42550548981068;1.38801503889172;1.40761657895633;1.40434836077988;1.4108239157717;1.40895977634017;1.35227682231092;1.3979018589144;1.40100280717837;1.40773432528842;1.38198701254097;1.36655097001068;1.40617314297961;1.3578087941456;1.39475272901458;1.3863774533818;-0.0006517624587166738;0.027170445404532135;0.020961465544929395;
-1.19698822921835;-1.443250539185;-1.24363977787526;-1.24948327056794;-1.28389960781378;-1.191068658861;-1.18930941377327;-1.40864264153983;-1.12225023734386;-1.15699285930694;-1.21466527653532;-1.24279388471012;-1.47457301843531;-1.16423388244602;-1.20643335380529;-1.32960526513524;-1.26964892908458;-1.23424820762607;-1.24453480513881;-1.2177844787161;-1.17404442752339;-1.33216951926342;-1.31336240789875;-1.18689834139887;-1.11359926975178;-1.39585233427841;-1.25292173623704;-1.2822318695678;-1.23317921820617;-1.20471553159374;-1.22985471688251;-1.24519147181096;-1.18926879532521;-1.38986940715429;-1.2115604545643;-1.23340662862494;-1.16051576394936;-1.20624213884491;-1.17246931840812;-1.19929299380976;-1.12598006408604;-1.37977972232975;-1.22924678571634;-1.31447048060235;-1.13752045117526;-1.1958538027184;-1.13579913558176;-1.14368850291168;-1.18147884934222;-1.23235240518851;-1.1573783811286;-1.49712996126239;-1.2427789679552;-1.19010954941461;-1.13703547676401;-1.22177250590496;-1.18616738658277;-1.24379341519811;-1.23353687921154;-1.21881395055624;-1.23576619168863;-1.15886080434189;-1.26043703068069;-1.33363105285576;-1.29524870203447;-1.23759859958228;-1.25093249041643;-1.19080862480575;-1.19584357484763;-1.17127103812833;-1.19505364529756;-1.22598187410159;-1.27011981148885;-1.39946935182617;-1.23043884253204;-1.474948336282;-1.20241832806749;-1.265352464529;-1.17059791787774;-1.1579173411145;-1.17453842639361;-1.19641418532761;-1.22931125926278;-1.246810413057;-1.17074030470033;-1.32207135747324;-1.16664857082973;-1.33661002206419;-1.21975450074598;-1.22184567624856;-1.53614703938585;-1.58572658229146;-1.23761255503895;-1.16474531155743;-1.23194756452097;-1.2810440122156;-1.34123941381576;-1.28520319669801;-1.22638763745199;-1.15105052832269;-1.30543109082951;0.0487354387551926;0.10345004873108259;0.06916437779691119;
0.472191369759473;0.692098170937097;0.631250311036924;0.654373115971847;0.623125067076178;0.622765579599321;0.626155126654826;0.693559087694626;0.589391655626385;0.72363702076259;0.638572346786795;0.684471583391993;0.637670826201482;0.809978770038013;0.660414534256609;0.702524120222026;0.672070746873607;0.649273973711476;0.658401367678098;0.651866958226682;0.840496279337833;0.675181301387048;0.688719403966485;0.80536519740437;0.824872858318663;0.651360255128373;0.764380357886922;0.688410024643727;0.710315695985334;0.778412404583623;0.754858216560668;0.685428756350123;0.876538970340308;0.635564087128653;0.647762239325767;0.722875568432137;0.731675268220755;0.620126358539153;0.705155200992365;0.7978989379092;0.754583066543964;0.698281858801847;0.700508710153633;0.642092198084653;0.646677644068875;0.680356216103521;0.665723216706808;0.699164266817666;0.652011387776585;0.623699921546246;0.628013173842526;0.664806981992677;0.776329819950762;0.725769974039393;0.826843582174921;0.586752880510381;0.80164010342502;0.667350711009558;0.735410291567891;0.759901272794735;0.613987068850459;0.691170123725988;0.702629012860781;0.597806316361254;0.666257168978549;0.645835449593839;0.662320837399772;0.732828251725942;0.624603413499862;0.684765292427091;0.613811788171159;0.576437689001704;0.664485127470349;0.647009037952796;0.693662450245398;0.643691073973317;0.77032345754846;0.708446956912148;0.756274203444716;0.761885581614192;0.762370620301033;0.670629145309321;0.669930916275507;0.650344473387374;0.651871828824582;0.661520036162394;0.617696704783948;0.702407360724288;0.654454238461867;0.639477200291522;0.682424574144393;0.6297191086007;0.648804637762867;0.623090711522213;0.746902126646256;0.685726291957584;0.646533330039467;0.627166358158654;0.650081014755059;0.804467906752435;0.635657996080553;-0.21463284929852236;0.22338074744330125;0.21463284929852236;
1.78381806336895;1.61708793695344;1.72345717904492;1.86601931718944;1.76249223502489;1.71170859944088;1.63249918685143;1.70062068674953;1.88966747675069;1.58132440381083;1.74233994291293;1.77873844481554;1.66168446571351;1.635355196533;1.69340266269508;1.70839986236152;1.73765361816644;1.77506053225894;1.72676214485353;1.85271977569473;1.66351701496858;1.72379365631451;1.66927168203451;1.6747680886204;1.68364702651762;1.74320007910664;1.78550231400937;1.76533674870334;1.78403788967426;1.79108132828066;1.79356427049267;1.66547161289806;1.69931514653841;1.68078940015707;1.66210653808394;1.71796700922317;1.64795874131896;1.64602628660798;1.63295552806117;1.6445703087588;1.66346228709467;1.69914092839156;1.7888984526127;1.70003011925181;1.73647858609608;1.75453498096184;1.80935390981207;1.77381964689121;1.82510169967934;1.61784644397923;1.68324629009108;1.76148007663815;1.79767856287066;1.75941489886515;1.75931296187114;1.59002888696966;1.63674497429208;1.68068463682267;1.68129765619381;1.7086506012253;1.6887417748732;1.77494918378078;1.79403063561936;1.6062856883283;1.67090678165459;1.64649970233534;1.77158796304892;1.68728093698819;1.71518978998056;1.72443567262329;1.69739712225954;1.60258868782295;1.71113856300602;1.84204419303493;1.63874582528011;1.63569296611728;1.69714140373366;1.67341966735207;1.73969702812415;1.77242691281849;1.75205345477802;1.64219405307953;1.74573729922883;1.71527603744134;1.78150358112822;1.73673359015419;1.81190883687514;1.71717449865351;1.80986568246907;1.6803251677071;1.59266582535242;1.80952224313611;1.8159774145265;1.71947885636165;1.73374683066853;1.80137569909868;1.73384211865361;1.68963759638954;1.67779427879021;1.71672485994933;1.62891714994344;0.06680069824926699;0.09382777587459822;0.07799318947297255;
0.128408771873869;-0.0963762569955785;-0.107260175203759;-0.162710748966584;-0.135618056908751;-0.227281869433101;-0.134485354650408;-0.114369671278085;-0.170260464151308;-0.130806289162388;-0.146139876257752;-0.121689701437336;-0.131367824443024;-0.133423766414551;-0.188733406956929;-0.155738178485561;-0.11618926357903;-0.141261733255646;-0.158323161347666;-0.164946343438168;-0.184439911858656;-0.149786011362764;-0.170152623815612;-0.122904012865799;-0.143266783893077;-0.124691838881717;-0.144732384772143;-0.163141286653661;-0.128590083571893;-0.130156870360902;-0.133318641303124;-0.155020580352402;-0.129814993206556;-0.149214806233772;-0.166112668743524;-0.161412010658792;-0.147007094369925;-0.141599976124772;-0.165282969992406;-0.11651920372379;-0.138614168530313;-0.140365084541368;-0.183109794218261;-0.206417848475598;-0.194278083012148;-0.175673293444022;-0.100714548625055;-0.144610376317803;-0.149261981135851;-0.164648607350503;-0.157817912445873;-0.204166819009581;-0.112295946735517;-0.139719549172756;-0.149098834317509;-0.146524227073914;-0.0940905866880021;-0.124031685511256;-0.173530509381204;-0.149065931566001;-0.144648952831339;-0.175079047344787;-0.120360305364365;-0.118074659687654;-0.143998355169389;-0.148953797149013;-0.131535051276281;-0.0992463501908098;-0.163929464347065;-0.1300875206107;-0.143625340397805;-0.184248795905392;-0.131743669862364;-0.160380595751897;-0.141107656591279;-0.161043715670641;-0.167319166276695;-0.157506090552736;-0.150478108595472;-0.194459733723973;-0.107298218342672;-0.135199563766699;-0.153373510154032;-0.172134329063541;-0.154960474835989;-0.138443296696547;-0.154813589507706;-0.157859999227011;-0.150695638489139;-0.138719441096423;-0.101421418643217;-0.152465488185016;-0.122591210504643;-0.143046471847376;-0.186986782109551;-0.148259215632311;-0.158490076903625;-0.162829214665854;-0.116472156314303;-0.0771521668612412;-0.150883502992701;0.275049820131896;0.2762538944366084;0.275049820131896;
0.643998205914333;1.05646037265761;1.10485361476535;1.46188245434605;1.06944047010925;1.23201015914791;1.07820103749865;1.08987129448384;1.1462582536826;1.15571131600138;1.0289381039127;1.08696790499424;1.2954979990568;1.13146107295736;1.18077686300871;1.0955142161989;1.09444394423664;1.11076157044857;1.0633998429613;1.11690798417516;1.14842297683736;1.71765731419146;1.1185282503323;1.19871110019737;1.12147508307844;1.14343260649491;1.25350642832839;1.13645518724867;1.18764764303819;1.03846661542194;1.29395162169949;1.14621133805433;1.10540659952998;1.06667936245934;1.14720425589672;1.40663085096005;1.04823625761855;1.10489039473082;1.24965032377877;1.12887388967361;1.07024813167344;1.19921874198929;1.1014596813929;1.2119505768408;1.25312658339085;1.1941523830634;1.10215788833023;1.4564958091314;1.14856715961539;1.18260178776446;1.10466384224141;1.13312922461227;1.09960547253272;1.08696975844437;1.04806224436027;1.08879751184753;1.29655922833585;1.21139423733939;1.11830746115756;1.09090146487371;1.12880784322484;1.40443274466027;1.11264815627241;1.25151841864125;1.14110510692689;1.61066600606553;0.99670908817573;1.31079794239115;1.17655664221504;1.05248612001881;1.16091082426246;1.1072265902034;1.15864267531748;1.19593095950634;1.03994761034611;1.19600457109159;1.2561020233817;1.10437601347168;1.27823205018567;1.0750968361388;1.07517434519497;1.28892200634878;1.13818381523723;1.00627960249096;1.14230458247925;1.03438852736653;1.09814138500127;1.05231045679082;1.09969485877081;1.20619363053474;1.10795451910709;1.10197414166675;1.06349068183191;1.10087376300194;1.42093646308092;1.16226495425173;1.08034101829152;1.0837783368387;1.06588520060567;1.0458030070998;1.0740885473298;-0.5136712723753597;0.5273936934025036;0.5136712723753597;
1.2479111784318;2.8301048698273;2.87143657041264;1.97346255955749;2.65295857432735;2.33518015756574;2.66900524530408;2.93971473995972;2.90103004061423;2.34926601751074;2.72930905024706;2.92426085805464;2.31544243957049;2.85678275969194;2.51632221676227;2.61719003557843;2.9112429456034;2.60142388506472;2.81622886639049;2.53266633314689;2.8091709388382;1.78846746761972;2.67241177017792;2.29173812354883;2.96033298939366;2.73204511335571;2.64822166362459;2.65976094970986;2.50549285309365;2.72112829969872;2.33624592511449;2.85597781870379;2.56953794754818;2.57692733030925;2.77882151367346;2.10371474255454;2.80518361047543;2.62905048241909;2.4965318054618;2.51772948124951;2.92387562926291;2.72092940676608;2.95966182875279;2.64092281550497;2.38614724609845;2.24653041911324;2.710464264217;2.05763824965257;2.36321481332748;2.76325468441851;2.86275708533041;2.63916429279374;2.53179212787422;2.96759575334015;2.9471824255961;2.77340518556081;2.6080265915166;2.83632794326762;2.30119355079598;2.9242602715449;2.73197286097349;2.02355158927945;2.53982116712524;2.21831124024163;2.77262767046655;1.87043531569971;2.89568349720407;2.13043502881257;2.71844066405386;2.82247961814351;2.43422211217659;3.07342134922033;2.65487732112912;2.64918708406174;2.81795847794551;2.36301702100144;2.30210621888451;2.8252551659175;2.5140965432631;2.87684051978448;2.81329351431843;2.41681061281198;2.79439422607624;2.78215201265306;2.53282970865007;2.98718778919323;2.69112064123107;2.83055765482873;2.69976206254939;2.80549183246336;2.55628902719426;2.87765739394563;2.7442845810835;2.44737907919082;2.21779852947915;2.5237300326846;2.65563187394487;2.78512352128984;2.73406371825239;2.83709939141719;2.99549388890435;-1.381376372908611;1.4066923299975562;1.381376372908611;
0.314890127241506;0.840362348826229;0.326377328618306;0.688384483336058;0.713679122957661;0.794260909836485;0.553143239413567;0.993730488403507;0.518941926292231;0.938724552901167;0.809994595090549;1.19733724204566;0.709594880479188;0.64618190519907;0.616573405526909;0.91144048977824;0.877318844076793;0.767079233195287;1.07143134738035;0.730697759821721;0.798237179707565;0.66053013494924;0.94888555358931;0.70003887436287;0.723596203477392;0.80284410799347;0.680676268923854;0.613227652680211;0.512909619582971;0.480225254672991;0.795409854145337;0.300368206681027;0.695120608234373;1.05039837773331;0.362184956824886;0.82325696399377;0.905334021558919;1.06099135813193;0.960632810453295;1.21523695950452;0.453120322836545;0.942474965877237;0.529559987349415;0.787980721008438;0.588967928048702;0.6321461028813;0.69686255378864;0.633914011083001;0.523652245983621;0.665888709216726;0.916783141109382;0.725654458632686;0.934662484875095;0.90049644699191;0.529772220602268;0.780643847468058;0.826106467945181;0.755576636186241;0.866601571447046;0.676603978616356;1.13000367826252;0.805755406219366;0.899506296399328;0.614202587410841;1.12471353591973;0.650146154743146;0.598570612289711;0.769386893273894;0.712196893900161;0.961460108809779;1.10255798673255;0.635599415488722;0.71779140129364;0.82045718520081;0.830331414940705;0.775626568965273;0.841189153393971;0.420016402961561;1.18617681267538;0.561807823683253;0.681475275089022;0.769260988284755;0.718968761936253;0.705163218689937;0.942469381639736;0.810126658427889;0.804378556624414;0.698009533028668;0.65763297880267;0.744970698877102;0.712025411291526;0.890580550079818;1.1139098782608;0.996876490016926;0.777632113485036;1.14084057898741;0.319380056362251;0.730974947718452;0.621060123358983;0.76500527294576;0.4765533903117;-0.44908606344960916;0.4900266257071487;0.44937650186081884;
0.548798894191728;0.437242856986848;0.3708092234079;0.408861776711197;0.37198300418676;0.33203580104603;0.372974297566305;0.3596381595115;0.366347525054152;0.383182560030501;0.497934143591183;0.405079196191565;0.409693863922659;0.397777853490146;0.38469337632919;0.34228524191207;0.448904428726183;0.410221798109937;0.409405898913627;0.395324777799354;0.451792464228906;0.409092236203281;0.423416774654911;0.385861723554177;0.429241311094356;0.42269122452875;0.376558459092668;0.400619523538658;0.368145168993897;0.407408238729749;0.40275414310747;0.42816420832684;0.401938362511821;0.376744728309247;0.380155331655082;0.394424569847151;0.407111406149646;0.406945670283991;0.409522625141553;0.395506602096467;0.364641638675831;0.395106746395648;0.360661092173863;0.461910971823364;0.35200278251607;0.385935332287142;0.425284251074866;0.416262180901614;0.375769240063612;0.418672335610271;0.466965978419467;0.364026507313105;0.423041582525896;0.380701941232317;0.405116701196965;0.410330593431387;0.464866733572615;0.366451951482028;0.377802168653291;0.412142778543418;0.461177732691575;0.37327719412703;0.360423994550131;0.419209802648501;0.399567125933982;0.391089107648341;0.432625765027171;0.339820476050742;0.427629585421733;0.418207297287505;0.410350770646022;0.436436284665026;0.368573598215499;0.395176385408121;0.423944725429424;0.448700929899072;0.409737064328718;0.368261965593195;0.442083121118579;0.375447825191155;0.389060848200645;0.341412783036826;0.416141398093961;0.396317146902495;0.37766073565018;0.436530278692003;0.3279243448204;0.405144126334704;0.408185056923476;0.374063068001504;0.397046568474152;0.459146037781752;0.42786783929354;0.425618871512434;0.381792486054034;0.44238216964494;0.365631205703106;0.366787450993001;0.399193774451822;0.403039770962987;0.389140890823574;0.14837877751511244;0.15177216851347994;0.14837877751511244;
